,State,Date,value
4747,Alaska,2023-06-01,17.0
4748,Alabama,2023-06-01,101.4
4749,Arkansas,2023-06-01,63.9
4750,Arizona,2023-06-01,216.6
4751,California,2023-06-01,916.1
4752,Colorado,2023-06-01,185.8
4753,Connecticut,2023-06-01,61.7
4754,Florida,2023-06-01,629.4
4755,Georgia,2023-06-01,221.4
4756,Iowa,2023-06-01,83.7
4757,Idaho,2023-06-01,68.5
4758,Illinois,2023-06-01,236.0
4759,Indiana,2023-06-01,162.0
4760,Kansas,2023-06-01,67.8
4761,Kentucky,2023-06-01,89.4
4762,Louisiana,2023-06-01,130.9
4763,Massachusetts,2023-06-01,172.4
4764,Maine,2023-06-01,34.0
4765,Michigan,2023-06-01,190.2
4766,Minnesota,2023-06-01,136.7
4767,Missouri,2023-06-01,143.4
4768,Mississippi,2023-06-01,48.8
4769,Montana,2023-06-01,36.7
4770,North Carolina,2023-06-01,259.9
4771,North Dakota,2023-06-01,27.7
4772,New Hampshire,2023-06-01,31.4
4773,New Jersey,2023-06-01,166.3
4774,New Mexico,2023-06-01,53.3
4775,Nevada,2023-06-01,112.0
4776,New York,2023-06-01,391.8
4777,Ohio,2023-06-01,237.3
4778,Oklahoma,2023-06-01,82.8
4779,Oregon,2023-06-01,118.9
4780,Pennsylvania,2023-06-01,260.8
4781,Rhode Island,2023-06-01,21.6
4782,South Carolina,2023-06-01,111.2
4783,South Dakota,2023-06-01,28.2
4784,Maryland,2023-06-01,161.3
4785,Nebraska,2023-06-01,61.4
4786,Texas,2023-06-01,824.4
4787,Utah,2023-06-01,135.5
4788,Virginia,2023-06-01,213.9
4789,Vermont,2023-06-01,15.8
4790,Washington,2023-06-01,230.6
4791,Wisconsin,2023-06-01,137.1
4792,West Virginia,2023-06-01,32.2
4793,Wyoming,2023-06-01,22.3
4794,Alaska,2023-07-01,17.3
4795,Alabama,2023-07-01,101.2
4796,Arkansas,2023-07-01,63.5
4797,Arizona,2023-07-01,215.7
4798,California,2023-07-01,915.0
4799,Colorado,2023-07-01,185.6
4800,Connecticut,2023-07-01,61.9
4801,Florida,2023-07-01,630.1
4802,Georgia,2023-07-01,221.1
4803,Iowa,2023-07-01,83.5
4804,Idaho,2023-07-01,68.0
4805,Illinois,2023-07-01,234.5
4806,Indiana,2023-07-01,162.5
4807,Kansas,2023-07-01,67.3
4808,Kentucky,2023-07-01,89.5
4809,Louisiana,2023-07-01,128.4
4810,Massachusetts,2023-07-01,172.6
4811,Maine,2023-07-01,34.2
4812,Michigan,2023-07-01,190.3
4813,Minnesota,2023-07-01,136.7
4814,Missouri,2023-07-01,143.2
4815,Mississippi,2023-07-01,48.5
4816,Montana,2023-07-01,36.7
4817,North Carolina,2023-07-01,260.7
4818,North Dakota,2023-07-01,27.8
4819,New Hampshire,2023-07-01,31.4
4820,New Jersey,2023-07-01,165.9
4821,New Mexico,2023-07-01,53.0
4822,Nevada,2023-07-01,111.8
4823,New York,2023-07-01,392.5
4824,Ohio,2023-07-01,237.6
4825,Oklahoma,2023-07-01,82.7
4826,Oregon,2023-07-01,118.1
4827,Pennsylvania,2023-07-01,260.5
4828,Rhode Island,2023-07-01,21.4
4829,South Carolina,2023-07-01,112.3
4830,South Dakota,2023-07-01,28.4
4831,Maryland,2023-07-01,161.1
4832,Nebraska,2023-07-01,61.4
4833,Texas,2023-07-01,824.5
4834,Utah,2023-07-01,135.4
4835,Virginia,2023-07-01,213.7
4836,Vermont,2023-07-01,15.8
4837,Washington,2023-07-01,228.5
4838,Wisconsin,2023-07-01,137.3
4839,West Virginia,2023-07-01,32.5
4840,Wyoming,2023-07-01,22.4
4841,Alaska,2023-08-01,17.7
4842,Alabama,2023-08-01,102.0
4843,Arkansas,2023-08-01,63.8
4844,Arizona,2023-08-01,217.1
4845,California,2023-08-01,919.7
4846,Colorado,2023-08-01,186.7
4847,Connecticut,2023-08-01,62.0
4848,Florida,2023-08-01,633.2
4849,Georgia,2023-08-01,221.2
4850,Iowa,2023-08-01,83.5
4851,Idaho,2023-08-01,68.2
4852,Illinois,2023-08-01,235.3
4853,Indiana,2023-08-01,162.3
4854,Kansas,2023-08-01,67.5
4855,Kentucky,2023-08-01,89.9
4856,Louisiana,2023-08-01,130.6
4857,Massachusetts,2023-08-01,173.1
4858,Maine,2023-08-01,34.1
4859,Michigan,2023-08-01,190.5
4860,Minnesota,2023-08-01,136.7
4861,Missouri,2023-08-01,143.4
4862,Mississippi,2023-08-01,48.7
4863,Montana,2023-08-01,36.7
4864,North Carolina,2023-08-01,261.6
4865,North Dakota,2023-08-01,27.8
4866,New Hampshire,2023-08-01,31.5
4867,New Jersey,2023-08-01,166.0
4868,New Mexico,2023-08-01,53.6
4869,Nevada,2023-08-01,113.0
4870,New York,2023-08-01,391.9
4871,Ohio,2023-08-01,238.2
4872,Oklahoma,2023-08-01,83.0
4873,Oregon,2023-08-01,117.9
4874,Pennsylvania,2023-08-01,260.6
4875,Rhode Island,2023-08-01,21.4
4876,South Carolina,2023-08-01,113.1
4877,South Dakota,2023-08-01,28.6
4878,Maryland,2023-08-01,160.7
4879,Nebraska,2023-08-01,61.1
4880,Texas,2023-08-01,826.2
4881,Utah,2023-08-01,135.7
4882,Virginia,2023-08-01,214.8
4883,Vermont,2023-08-01,15.9
4884,Washington,2023-08-01,228.5
4885,Wisconsin,2023-08-01,137.7
4886,West Virginia,2023-08-01,32.9
4887,Wyoming,2023-08-01,22.6
4888,Alaska,2023-09-01,17.8
4889,Alabama,2023-09-01,102.3
4890,Arkansas,2023-09-01,64.2
4891,Arizona,2023-09-01,219.2
4892,California,2023-09-01,923.6
4893,Colorado,2023-09-01,185.2
4894,Connecticut,2023-09-01,61.7
4895,Florida,2023-09-01,635.5
4896,Georgia,2023-09-01,222.6
4897,Iowa,2023-09-01,84.3
4898,Idaho,2023-09-01,68.8
4899,Illinois,2023-09-01,236.2
4900,Indiana,2023-09-01,163.0
4901,Kansas,2023-09-01,67.7
4902,Kentucky,2023-09-01,90.3
4903,Louisiana,2023-09-01,133.3
4904,Massachusetts,2023-09-01,173.2
4905,Maine,2023-09-01,34.4
4906,Michigan,2023-09-01,191.6
4907,Minnesota,2023-09-01,135.2
4908,Missouri,2023-09-01,144.1
4909,Mississippi,2023-09-01,49.3
4910,Montana,2023-09-01,36.8
4911,North Carolina,2023-09-01,262.7
4912,North Dakota,2023-09-01,28.0
4913,New Hampshire,2023-09-01,31.6
4914,New Jersey,2023-09-01,166.1
4915,New Mexico,2023-09-01,53.8
4916,Nevada,2023-09-01,113.6
4917,New York,2023-09-01,391.8
4918,Ohio,2023-09-01,239.3
4919,Oklahoma,2023-09-01,83.8
4920,Oregon,2023-09-01,118.4
4921,Pennsylvania,2023-09-01,260.9
4922,Rhode Island,2023-09-01,21.5
4923,South Carolina,2023-09-01,113.8
4924,South Dakota,2023-09-01,28.8
4925,Maryland,2023-09-01,160.4
4926,Nebraska,2023-09-01,61.1
4927,Texas,2023-09-01,833.5
4928,Utah,2023-09-01,136.4
4929,Virginia,2023-09-01,216.0
4930,Vermont,2023-09-01,15.9
4931,Washington,2023-09-01,226.8
4932,Wisconsin,2023-09-01,137.9
4933,West Virginia,2023-09-01,33.7
4934,Wyoming,2023-09-01,22.5
4935,Alaska,2023-10-01,17.8
4936,Alabama,2023-10-01,103.1
4937,Arkansas,2023-10-01,64.6
4938,Arizona,2023-10-01,213.7
4939,California,2023-10-01,920.7
4940,Colorado,2023-10-01,183.5
4941,Connecticut,2023-10-01,62.1
4942,Florida,2023-10-01,639.7
4943,Georgia,2023-10-01,223.0
4944,Iowa,2023-10-01,84.7
4945,Idaho,2023-10-01,70.8
4946,Illinois,2023-10-01,236.8
4947,Indiana,2023-10-01,163.2
4948,Kansas,2023-10-01,68.4
4949,Kentucky,2023-10-01,92.4
4950,Louisiana,2023-10-01,133.5
4951,Massachusetts,2023-10-01,172.8
4952,Maine,2023-10-01,34.5
4953,Michigan,2023-10-01,192.3
4954,Minnesota,2023-10-01,137.3
4955,Missouri,2023-10-01,145.0
4956,Mississippi,2023-10-01,49.7
4957,Montana,2023-10-01,37.1
4958,North Carolina,2023-10-01,266.3
4959,North Dakota,2023-10-01,28.1
4960,New Hampshire,2023-10-01,31.7
4961,New Jersey,2023-10-01,166.1
4962,New Mexico,2023-10-01,53.5
4963,Nevada,2023-10-01,113.7
4964,New York,2023-10-01,392.2
4965,Ohio,2023-10-01,239.4
4966,Oklahoma,2023-10-01,84.5
4967,Oregon,2023-10-01,117.6
4968,Pennsylvania,2023-10-01,260.6
4969,Rhode Island,2023-10-01,21.5
4970,South Carolina,2023-10-01,114.2
4971,South Dakota,2023-10-01,28.7
4972,Maryland,2023-10-01,160.6
4973,Nebraska,2023-10-01,61.0
4974,Texas,2023-10-01,832.0
4975,Utah,2023-10-01,136.5
4976,Virginia,2023-10-01,216.0
4977,Vermont,2023-10-01,16.0
4978,Washington,2023-10-01,225.4
4979,Wisconsin,2023-10-01,138.1
4980,West Virginia,2023-10-01,34.0
4981,Wyoming,2023-10-01,23.0
4982,Alaska,2023-11-01,17.8
4983,Alabama,2023-11-01,103.6
4984,Arkansas,2023-11-01,65.1
4985,Arizona,2023-11-01,215.1
4986,California,2023-11-01,918.3
4987,Colorado,2023-11-01,182.8
4988,Connecticut,2023-11-01,62.2
4989,Florida,2023-11-01,639.9
4990,Georgia,2023-11-01,224.3
4991,Iowa,2023-11-01,84.5
4992,Idaho,2023-11-01,71.6
4993,Illinois,2023-11-01,237.7
4994,Indiana,2023-11-01,164.2
4995,Kansas,2023-11-01,68.7
4996,Kentucky,2023-11-01,92.1
4997,Louisiana,2023-11-01,133.0
4998,Massachusetts,2023-11-01,172.1
4999,Maine,2023-11-01,34.5
5000,Michigan,2023-11-01,193.1
5001,Minnesota,2023-11-01,137.9
5002,Missouri,2023-11-01,144.5
5003,Mississippi,2023-11-01,49.6
5004,Montana,2023-11-01,37.1
5005,North Carolina,2023-11-01,267.9
5006,North Dakota,2023-11-01,28.3
5007,New Hampshire,2023-11-01,31.8
5008,New Jersey,2023-11-01,165.6
5009,New Mexico,2023-11-01,53.7
5010,Nevada,2023-11-01,112.6
5011,New York,2023-11-01,391.2
5012,Ohio,2023-11-01,239.6
5013,Oklahoma,2023-11-01,84.2
5014,Oregon,2023-11-01,117.9
5015,Pennsylvania,2023-11-01,260.2
5016,Rhode Island,2023-11-01,21.4
5017,South Carolina,2023-11-01,114.9
5018,South Dakota,2023-11-01,28.8
5019,Maryland,2023-11-01,160.2
5020,Nebraska,2023-11-01,61.0
5021,Texas,2023-11-01,833.2
5022,Utah,2023-11-01,136.5
5023,Virginia,2023-11-01,216.7
5024,Vermont,2023-11-01,16.1
5025,Washington,2023-11-01,225.3
5026,Wisconsin,2023-11-01,138.6
5027,West Virginia,2023-11-01,34.2
5028,Wyoming,2023-11-01,22.9
5029,Alaska,2023-12-01,17.9
5030,Alabama,2023-12-01,103.8
5031,Arkansas,2023-12-01,65.4
5032,Arizona,2023-12-01,216.7
5033,California,2023-12-01,923.2
5034,Colorado,2023-12-01,184.5
5035,Connecticut,2023-12-01,62.3
5036,Florida,2023-12-01,641.7
5037,Georgia,2023-12-01,225.2
5038,Iowa,2023-12-01,85.2
5039,Idaho,2023-12-01,72.2
5040,Illinois,2023-12-01,236.4
5041,Indiana,2023-12-01,165.0
5042,Kansas,2023-12-01,68.6
5043,Kentucky,2023-12-01,92.2
5044,Louisiana,2023-12-01,134.0
5045,Massachusetts,2023-12-01,172.0
5046,Maine,2023-12-01,34.6
5047,Michigan,2023-12-01,194.1
5048,Minnesota,2023-12-01,136.7
5049,Missouri,2023-12-01,145.0
5050,Mississippi,2023-12-01,49.6
5051,Montana,2023-12-01,37.2
5052,North Carolina,2023-12-01,270.6
5053,North Dakota,2023-12-01,28.7
5054,New Hampshire,2023-12-01,32.0
5055,New Jersey,2023-12-01,165.6
5056,New Mexico,2023-12-01,54.3
5057,Nevada,2023-12-01,112.1
5058,New York,2023-12-01,391.6
5059,Ohio,2023-12-01,241.0
5060,Oklahoma,2023-12-01,84.8
5061,Oregon,2023-12-01,118.1
5062,Pennsylvania,2023-12-01,260.3
5063,Rhode Island,2023-12-01,21.6
5064,South Carolina,2023-12-01,115.0
5065,South Dakota,2023-12-01,29.1
5066,Maryland,2023-12-01,160.3
5067,Nebraska,2023-12-01,61.2
5068,Texas,2023-12-01,838.5
5069,Utah,2023-12-01,137.2
5070,Virginia,2023-12-01,216.7
5071,Vermont,2023-12-01,16.1
5072,Washington,2023-12-01,225.0
5073,Wisconsin,2023-12-01,138.9
5074,West Virginia,2023-12-01,34.4
5075,Wyoming,2023-12-01,23.0
5076,Alaska,2024-01-01,18.0
5077,Alabama,2024-01-01,104.7
5078,Arkansas,2024-01-01,65.6
5079,Arizona,2024-01-01,227.2
5080,California,2024-01-01,929.4
5081,Colorado,2024-01-01,184.2
5082,Connecticut,2024-01-01,62.5
5083,Florida,2024-01-01,642.6
5084,Georgia,2024-01-01,225.6
5085,Iowa,2024-01-01,84.5
5086,Idaho,2024-01-01,69.7
5087,Illinois,2024-01-01,236.2
5088,Indiana,2024-01-01,166.8
5089,Kansas,2024-01-01,68.2
5090,Kentucky,2024-01-01,94.2
5091,Louisiana,2024-01-01,135.4
5092,Massachusetts,2024-01-01,172.2
5093,Maine,2024-01-01,35.0
5094,Michigan,2024-01-01,193.8
5095,Minnesota,2024-01-01,136.7
5096,Missouri,2024-01-01,141.8
5097,Mississippi,2024-01-01,49.1
5098,Montana,2024-01-01,37.3
5099,North Carolina,2024-01-01,268.0
5100,North Dakota,2024-01-01,28.9
5101,New Hampshire,2024-01-01,32.3
5102,New Jersey,2024-01-01,165.6
5103,New Mexico,2024-01-01,53.5
5104,Nevada,2024-01-01,111.4
5105,New York,2024-01-01,396.2
5106,Ohio,2024-01-01,242.8
5107,Oklahoma,2024-01-01,85.4
5108,Oregon,2024-01-01,116.5
5109,Pennsylvania,2024-01-01,260.9
5110,Rhode Island,2024-01-01,21.7
5111,South Carolina,2024-01-01,115.1
5112,South Dakota,2024-01-01,28.8
5113,Maryland,2024-01-01,164.4
5114,Nebraska,2024-01-01,60.0
5115,Texas,2024-01-01,841.6
5116,Utah,2024-01-01,136.7
5117,Virginia,2024-01-01,216.8
5118,Vermont,2024-01-01,16.2
5119,Washington,2024-01-01,222.9
5120,Wisconsin,2024-01-01,139.6
5121,West Virginia,2024-01-01,34.4
5122,Wyoming,2024-01-01,23.3
5123,Alaska,2024-02-01,18.5
5124,Alabama,2024-02-01,105.7
5125,Arkansas,2024-02-01,66.2
5126,Arizona,2024-02-01,228.8
5127,California,2024-02-01,912.7
5128,Colorado,2024-02-01,187.1
5129,Connecticut,2024-02-01,62.5
5130,Florida,2024-02-01,644.5
5131,Georgia,2024-02-01,226.6
5132,Iowa,2024-02-01,86.4
5133,Idaho,2024-02-01,70.0
5134,Illinois,2024-02-01,237.6
5135,Indiana,2024-02-01,167.5
5136,Kansas,2024-02-01,69.7
5137,Kentucky,2024-02-01,95.2
5138,Louisiana,2024-02-01,137.7
5139,Massachusetts,2024-02-01,171.7
5140,Maine,2024-02-01,34.8
5141,Michigan,2024-02-01,195.4
5142,Minnesota,2024-02-01,137.3
5143,Missouri,2024-02-01,146.2
5144,Mississippi,2024-02-01,49.6
5145,Montana,2024-02-01,37.3
5146,North Carolina,2024-02-01,269.6
5147,North Dakota,2024-02-01,29.3
5148,New Hampshire,2024-02-01,32.2
5149,New Jersey,2024-02-01,165.1
5150,New Mexico,2024-02-01,53.4
5151,Nevada,2024-02-01,110.0
5152,New York,2024-02-01,391.5
5153,Ohio,2024-02-01,245.0
5154,Oklahoma,2024-02-01,85.5
5155,Oregon,2024-02-01,117.5
5156,Pennsylvania,2024-02-01,261.5
5157,Rhode Island,2024-02-01,21.7
5158,South Carolina,2024-02-01,115.5
5159,South Dakota,2024-02-01,29.1
5160,Maryland,2024-02-01,164.3
5161,Nebraska,2024-02-01,61.6
5162,Texas,2024-02-01,845.4
5163,Utah,2024-02-01,137.4
5164,Virginia,2024-02-01,217.2
5165,Vermont,2024-02-01,16.2
5166,Washington,2024-02-01,223.0
5167,Wisconsin,2024-02-01,140.0
5168,West Virginia,2024-02-01,34.7
5169,Wyoming,2024-02-01,23.2
5170,Alaska,2024-03-01,18.5
5171,Alabama,2024-03-01,105.6
5172,Arkansas,2024-03-01,66.9
5173,Arizona,2024-03-01,230.2
5174,California,2024-03-01,919.3
5175,Colorado,2024-03-01,185.6
5176,Connecticut,2024-03-01,62.9
5177,Florida,2024-03-01,645.8
5178,Georgia,2024-03-01,228.0
5179,Iowa,2024-03-01,87.5
5180,Idaho,2024-03-01,70.6
5181,Illinois,2024-03-01,237.1
5182,Indiana,2024-03-01,168.3
5183,Kansas,2024-03-01,69.9
5184,Kentucky,2024-03-01,94.0
5185,Louisiana,2024-03-01,138.2
5186,Massachusetts,2024-03-01,172.2
5187,Maine,2024-03-01,35.0
5188,Michigan,2024-03-01,197.5
5189,Minnesota,2024-03-01,138.3
5190,Missouri,2024-03-01,147.5
5191,Mississippi,2024-03-01,50.8
5192,Montana,2024-03-01,37.6
5193,North Carolina,2024-03-01,270.2
5194,North Dakota,2024-03-01,29.4
5195,New Hampshire,2024-03-01,32.2
5196,New Jersey,2024-03-01,165.4
5197,New Mexico,2024-03-01,53.2
5198,Nevada,2024-03-01,109.9
5199,New York,2024-03-01,392.8
5200,Ohio,2024-03-01,245.6
5201,Oklahoma,2024-03-01,86.2
5202,Oregon,2024-03-01,117.8
5203,Pennsylvania,2024-03-01,260.4
5204,Rhode Island,2024-03-01,22.0
5205,South Carolina,2024-03-01,115.8
5206,South Dakota,2024-03-01,29.4
5207,Maryland,2024-03-01,164.2
5208,Nebraska,2024-03-01,62.4
5209,Texas,2024-03-01,848.0
5210,Utah,2024-03-01,137.7
5211,Virginia,2024-03-01,217.4
5212,Vermont,2024-03-01,16.2
5213,Washington,2024-03-01,222.5
5214,Wisconsin,2024-03-01,141.7
5215,West Virginia,2024-03-01,33.9
5216,Wyoming,2024-03-01,23.3
5217,Alaska,2024-04-01,18.5
5218,Alabama,2024-04-01,105.4
5219,Arkansas,2024-04-01,66.6
5220,Arizona,2024-04-01,224.9
5221,California,2024-04-01,914.4
5222,Colorado,2024-04-01,184.6
5223,Connecticut,2024-04-01,63.0
5224,Florida,2024-04-01,648.2
5225,Georgia,2024-04-01,227.7
5226,Iowa,2024-04-01,85.6
5227,Idaho,2024-04-01,70.6
5228,Illinois,2024-04-01,236.3
5229,Indiana,2024-04-01,167.8
5230,Kansas,2024-04-01,70.4
5231,Kentucky,2024-04-01,93.7
5232,Louisiana,2024-04-01,139.3
5233,Massachusetts,2024-04-01,170.3
5234,Maine,2024-04-01,35.0
5235,Michigan,2024-04-01,196.3
5236,Minnesota,2024-04-01,137.7
5237,Missouri,2024-04-01,146.3
5238,Mississippi,2024-04-01,49.8
5239,Montana,2024-04-01,37.3
5240,North Carolina,2024-04-01,271.2
5241,North Dakota,2024-04-01,29.8
5242,New Hampshire,2024-04-01,32.4
5243,New Jersey,2024-04-01,165.3
5244,New Mexico,2024-04-01,53.0
5245,Nevada,2024-04-01,109.8
5246,New York,2024-04-01,391.7
5247,Ohio,2024-04-01,244.1
5248,Oklahoma,2024-04-01,85.3
5249,Oregon,2024-04-01,117.8
5250,Pennsylvania,2024-04-01,259.5
5251,Rhode Island,2024-04-01,22.0
5252,South Carolina,2024-04-01,116.3
5253,South Dakota,2024-04-01,29.3
5254,Maryland,2024-04-01,164.0
5255,Nebraska,2024-04-01,61.9
5256,Texas,2024-04-01,846.8
5257,Utah,2024-04-01,138.0
5258,Virginia,2024-04-01,217.5
5259,Vermont,2024-04-01,16.0
5260,Washington,2024-04-01,222.2
5261,Wisconsin,2024-04-01,140.3
5262,West Virginia,2024-04-01,33.4
5263,Wyoming,2024-04-01,23.1
5264,Alaska,2024-05-01,18.6
5265,Alabama,2024-05-01,106.4
5266,Arkansas,2024-05-01,67.0
5267,Arizona,2024-05-01,225.5
5268,California,2024-05-01,913.1
5269,Colorado,2024-05-01,187.4
5270,Connecticut,2024-05-01,63.1
5271,Florida,2024-05-01,650.7
5272,Georgia,2024-05-01,228.0
5273,Iowa,2024-05-01,85.7
5274,Idaho,2024-05-01,70.7
5275,Illinois,2024-05-01,236.1
5276,Indiana,2024-05-01,167.9
5277,Kansas,2024-05-01,71.4
5278,Kentucky,2024-05-01,93.6
5279,Louisiana,2024-05-01,140.6
5280,Massachusetts,2024-05-01,170.8
5281,Maine,2024-05-01,35.3
5282,Michigan,2024-05-01,195.3
5283,Minnesota,2024-05-01,137.9
5284,Missouri,2024-05-01,146.2
5285,Mississippi,2024-05-01,49.9
5286,Montana,2024-05-01,37.6
5287,North Carolina,2024-05-01,271.7
5288,North Dakota,2024-05-01,30.3
5289,New Hampshire,2024-05-01,32.2
5290,New Jersey,2024-05-01,165.2
5291,New Mexico,2024-05-01,53.2
5292,Nevada,2024-05-01,110.1
5293,New York,2024-05-01,392.0
5294,Ohio,2024-05-01,246.5
5295,Oklahoma,2024-05-01,85.4
5296,Oregon,2024-05-01,117.4
5297,Pennsylvania,2024-05-01,258.6
5298,Rhode Island,2024-05-01,22.1
5299,South Carolina,2024-05-01,117.1
5300,South Dakota,2024-05-01,29.2
5301,Maryland,2024-05-01,164.0
5302,Nebraska,2024-05-01,61.8
5303,Texas,2024-05-01,851.3
5304,Utah,2024-05-01,138.1
5305,Virginia,2024-05-01,217.8
5306,Vermont,2024-05-01,16.2
5307,Washington,2024-05-01,221.3
5308,Wisconsin,2024-05-01,140.5
5309,West Virginia,2024-05-01,33.5
5310,Wyoming,2024-05-01,23.3
5311,Alaska,2024-06-01,18.5
5312,Alabama,2024-06-01,107.2
5313,Arkansas,2024-06-01,67.4
5314,Arizona,2024-06-01,227.1
5315,California,2024-06-01,913.7
5316,Colorado,2024-06-01,187.4
5317,Connecticut,2024-06-01,63.3
5318,Florida,2024-06-01,652.7
5319,Georgia,2024-06-01,229.0
5320,Iowa,2024-06-01,85.0
5321,Idaho,2024-06-01,71.4
5322,Illinois,2024-06-01,236.6
5323,Indiana,2024-06-01,169.1
5324,Kansas,2024-06-01,71.4
5325,Kentucky,2024-06-01,93.7
5326,Louisiana,2024-06-01,139.2
5327,Massachusetts,2024-06-01,170.8
5328,Maine,2024-06-01,35.6
5329,Michigan,2024-06-01,195.6
5330,Minnesota,2024-06-01,137.7
5331,Missouri,2024-06-01,146.3
5332,Mississippi,2024-06-01,50.3
5333,Montana,2024-06-01,37.5
5334,North Carolina,2024-06-01,272.3
5335,North Dakota,2024-06-01,30.2
5336,New Hampshire,2024-06-01,32.5
5337,New Jersey,2024-06-01,165.3
5338,New Mexico,2024-06-01,53.4
5339,Nevada,2024-06-01,110.5
5340,New York,2024-06-01,391.9
5341,Ohio,2024-06-01,248.4
5342,Oklahoma,2024-06-01,85.3
5343,Oregon,2024-06-01,117.2
5344,Pennsylvania,2024-06-01,259.7
5345,Rhode Island,2024-06-01,22.2
5346,South Carolina,2024-06-01,118.3
5347,South Dakota,2024-06-01,29.2
5348,Maryland,2024-06-01,164.5
5349,Nebraska,2024-06-01,61.8
5350,Texas,2024-06-01,854.1
5351,Utah,2024-06-01,138.8
5352,Virginia,2024-06-01,218.8
5353,Vermont,2024-06-01,16.2
5354,Washington,2024-06-01,221.2
5355,Wisconsin,2024-06-01,139.7
5356,West Virginia,2024-06-01,33.7
5357,Wyoming,2024-06-01,23.3
5358,Alaska,2024-07-01,18.3
5359,Alabama,2024-07-01,107.1
5360,Arkansas,2024-07-01,67.2
5361,Arizona,2024-07-01,225.8
5362,California,2024-07-01,917.1
5363,Colorado,2024-07-01,187.5
5364,Connecticut,2024-07-01,63.5
5365,Florida,2024-07-01,655.5
5366,Georgia,2024-07-01,229.8
5367,Iowa,2024-07-01,84.7
5368,Idaho,2024-07-01,71.7
5369,Illinois,2024-07-01,237.1
5370,Indiana,2024-07-01,169.8
5371,Kansas,2024-07-01,71.5
5372,Kentucky,2024-07-01,94.0
5373,Louisiana,2024-07-01,142.2
5374,Massachusetts,2024-07-01,170.9
5375,Maine,2024-07-01,35.5
5376,Michigan,2024-07-01,195.8
5377,Minnesota,2024-07-01,137.2
5378,Missouri,2024-07-01,147.0
5379,Mississippi,2024-07-01,50.6
5380,Montana,2024-07-01,37.7
5381,North Carolina,2024-07-01,273.0
5382,North Dakota,2024-07-01,30.5
5383,New Hampshire,2024-07-01,32.2
5384,New Jersey,2024-07-01,164.8
5385,New Mexico,2024-07-01,53.9
5386,Nevada,2024-07-01,110.2
5387,New York,2024-07-01,389.0
5388,Ohio,2024-07-01,249.9
5389,Oklahoma,2024-07-01,86.1
5390,Oregon,2024-07-01,117.2
5391,Pennsylvania,2024-07-01,259.8
5392,Rhode Island,2024-07-01,22.3
5393,South Carolina,2024-07-01,118.0
5394,South Dakota,2024-07-01,29.2
5395,Maryland,2024-07-01,164.5
5396,Nebraska,2024-07-01,62.0
5397,Texas,2024-07-01,853.1
5398,Utah,2024-07-01,139.4
5399,Virginia,2024-07-01,219.9
5400,Vermont,2024-07-01,16.3
5401,Washington,2024-07-01,221.5
5402,Wisconsin,2024-07-01,141.0
5403,West Virginia,2024-07-01,33.6
5404,Wyoming,2024-07-01,23.8
5405,Alaska,2024-08-01,18.4
5406,Alabama,2024-08-01,108.0
5407,Arkansas,2024-08-01,67.6
5408,Arizona,2024-08-01,228.0
5409,California,2024-08-01,913.0
5410,Colorado,2024-08-01,187.3
5411,Connecticut,2024-08-01,63.6
5412,Florida,2024-08-01,656.8
5413,Georgia,2024-08-01,230.8
5414,Iowa,2024-08-01,84.4
5415,Idaho,2024-08-01,72.1
5416,Illinois,2024-08-01,236.8
5417,Indiana,2024-08-01,170.1
5418,Kansas,2024-08-01,72.1
5419,Kentucky,2024-08-01,94.2
5420,Louisiana,2024-08-01,144.5
5421,Massachusetts,2024-08-01,170.4
5422,Maine,2024-08-01,35.7
5423,Michigan,2024-08-01,196.2
5424,Minnesota,2024-08-01,137.7
5425,Missouri,2024-08-01,147.1
5426,Mississippi,2024-08-01,50.9
5427,Montana,2024-08-01,37.5
5428,North Carolina,2024-08-01,274.0
5429,North Dakota,2024-08-01,30.1
5430,New Hampshire,2024-08-01,32.4
5431,New Jersey,2024-08-01,165.3
5432,New Mexico,2024-08-01,54.3
5433,Nevada,2024-08-01,110.3
5434,New York,2024-08-01,391.1
5435,Ohio,2024-08-01,251.0
5436,Oklahoma,2024-08-01,86.3
5437,Oregon,2024-08-01,117.4
5438,Pennsylvania,2024-08-01,259.7
5439,Rhode Island,2024-08-01,22.4
5440,South Carolina,2024-08-01,118.4
5441,South Dakota,2024-08-01,29.2
5442,Maryland,2024-08-01,164.2
5443,Nebraska,2024-08-01,62.1
5444,Texas,2024-08-01,865.6
5445,Utah,2024-08-01,140.2
5446,Virginia,2024-08-01,220.1
5447,Vermont,2024-08-01,16.1
5448,Washington,2024-08-01,221.3
5449,Wisconsin,2024-08-01,141.5
5450,West Virginia,2024-08-01,33.5
5451,Wyoming,2024-08-01,24.0
5452,Alaska,2024-09-01,18.5
5453,Alabama,2024-09-01,108.2
5454,Arkansas,2024-09-01,67.4
5455,Arizona,2024-09-01,227.7
5456,California,2024-09-01,910.2
5457,Colorado,2024-09-01,187.5
5458,Connecticut,2024-09-01,63.7
5459,Florida,2024-09-01,657.4
5460,Georgia,2024-09-01,230.8
5461,Iowa,2024-09-01,84.0
5462,Idaho,2024-09-01,72.3
5463,Illinois,2024-09-01,237.5
5464,Indiana,2024-09-01,171.1
5465,Kansas,2024-09-01,72.4
5466,Kentucky,2024-09-01,93.4
5467,Louisiana,2024-09-01,141.1
5468,Massachusetts,2024-09-01,169.7
