,variable,value
North Dakota,2024-07-01,425630.0
Nebraska,2024-07-01,1078999.0
New Hampshire,2024-07-01,771573.0
New Jersey,2024-07-01,4908756.0
New Mexico,2024-07-01,982694.0
Nevada,2024-07-01,1644095.0
New York,2024-07-01,9942561.0
Ohio,2024-07-01,5941030.0
Oklahoma,2024-07-01,1999324.0
Oregon,2024-07-01,2193934.0
Pennsylvania,2024-07-01,6571138.0
Rhode Island,2024-07-01,594565.0
South Carolina,2024-07-01,2573791.0
South Dakota,2024-07-01,485620.0
Tennessee,2024-07-01,3464192.0
Texas,2024-07-01,15665161.0
Utah,2024-07-01,1829745.0
Virginia,2024-07-01,4552811.0
Vermont,2024-07-01,353868.0
Washington,2024-07-01,4045255.0
Wisconsin,2024-07-01,3145758.0
West Virginia,2024-07-01,790414.0
Wyoming,2024-07-01,292583.0
Alaska,2024-08-01,361241.0
Alabama,2024-08-01,2364919.0
Arkansas,2024-08-01,1416510.0
Arizona,2024-08-01,3749144.0
California,2024-08-01,19740428.0
Colorado,2024-08-01,3272972.0
Connecticut,2024-08-01,1936144.0
District of Columbia,2024-08-01,413239.0
Delaware,2024-08-01,511308.0
Florida,2024-08-01,11124952.0
Georgia,2024-08-01,5432917.0
Hawaii,2024-08-01,684066.0
Iowa,2024-08-01,1711895.0
Idaho,2024-08-01,1000682.0
Illinois,2024-08-01,6658576.0
Indiana,2024-08-01,3486627.0
Kansas,2024-08-01,1553705.0
Kentucky,2024-08-01,2104458.0
Louisiana,2024-08-01,2090922.0
Massachusetts,2024-08-01,3933101.0
Maryland,2024-08-01,3247286.0
Maine,2024-08-01,709065.0
Michigan,2024-08-01,5071389.0
Minnesota,2024-08-01,3144358.0
Missouri,2024-08-01,3150836.0
Mississippi,2024-08-01,1281499.0
Montana,2024-08-01,579321.0
North Carolina,2024-08-01,5298793.0
North Dakota,2024-08-01,426197.0
Nebraska,2024-08-01,1080959.0
New Hampshire,2024-08-01,772153.0
New Jersey,2024-08-01,4906661.0
New Mexico,2024-08-01,983469.0
Nevada,2024-08-01,1646278.0
New York,2024-08-01,9944781.0
Ohio,2024-08-01,5948275.0
Oklahoma,2024-08-01,2000628.0
Oregon,2024-08-01,2195285.0
Pennsylvania,2024-08-01,6560780.0
Rhode Island,2024-08-01,594377.0
South Carolina,2024-08-01,2577914.0
South Dakota,2024-08-01,486273.0
Tennessee,2024-08-01,3468960.0
Texas,2024-08-01,15695870.0
Utah,2024-08-01,1831154.0
Virginia,2024-08-01,4552984.0
Vermont,2024-08-01,353798.0
Washington,2024-08-01,4042610.0
Wisconsin,2024-08-01,3146428.0
West Virginia,2024-08-01,789243.0
Wyoming,2024-08-01,292485.0
Alaska,2024-09-01,361522.0
Alabama,2024-09-01,2369298.0
Arkansas,2024-09-01,1418270.0
Arizona,2024-09-01,3755057.0
California,2024-09-01,19739738.0
Colorado,2024-09-01,3274045.0
Connecticut,2024-09-01,1938215.0
District of Columbia,2024-09-01,413560.0
Delaware,2024-09-01,511724.0
Florida,2024-09-01,11120132.0
Georgia,2024-09-01,5429124.0
Hawaii,2024-09-01,684509.0
Iowa,2024-09-01,1714009.0
Idaho,2024-09-01,1001939.0
Illinois,2024-09-01,6657532.0
Indiana,2024-09-01,3492639.0
Kansas,2024-09-01,1555966.0
Kentucky,2024-09-01,2107433.0
Louisiana,2024-09-01,2090393.0
Massachusetts,2024-09-01,3935220.0
Maryland,2024-09-01,3245137.0
Maine,2024-09-01,709455.0
Michigan,2024-09-01,5073576.0
Minnesota,2024-09-01,3147710.0
Missouri,2024-09-01,3150245.0
Mississippi,2024-09-01,1285448.0
Montana,2024-09-01,578616.0
North Carolina,2024-09-01,5296912.0
North Dakota,2024-09-01,426589.0
Nebraska,2024-09-01,1082969.0
New Hampshire,2024-09-01,772732.0
New Jersey,2024-09-01,4903661.0
New Mexico,2024-09-01,984368.0
Nevada,2024-09-01,1648253.0
New York,2024-09-01,9945041.0
Ohio,2024-09-01,5953993.0
Oklahoma,2024-09-01,2002153.0
Oregon,2024-09-01,2197586.0
Pennsylvania,2024-09-01,6551356.0
Rhode Island,2024-09-01,594297.0
South Carolina,2024-09-01,2580056.0
South Dakota,2024-09-01,486854.0
Tennessee,2024-09-01,3474605.0
Texas,2024-09-01,15723350.0
Utah,2024-09-01,1832233.0
Virginia,2024-09-01,4553411.0
Vermont,2024-09-01,353705.0
Washington,2024-09-01,4039037.0
Wisconsin,2024-09-01,3146941.0
West Virginia,2024-09-01,787891.0
Wyoming,2024-09-01,292307.0
Alaska,2024-10-01,361833.0
Alabama,2024-10-01,2372572.0
Arkansas,2024-10-01,1419842.0
Arizona,2024-10-01,3761189.0
California,2024-10-01,19748657.0
Colorado,2024-10-01,3274230.0
Connecticut,2024-10-01,1939945.0
District of Columbia,2024-10-01,414091.0
Delaware,2024-10-01,512133.0
Florida,2024-10-01,11116877.0
Georgia,2024-10-01,5425189.0
Hawaii,2024-10-01,685209.0
Iowa,2024-10-01,1716983.0
Idaho,2024-10-01,1002913.0
Illinois,2024-10-01,6654765.0
Indiana,2024-10-01,3497485.0
Kansas,2024-10-01,1557847.0
Kentucky,2024-10-01,2109114.0
Louisiana,2024-10-01,2089020.0
Massachusetts,2024-10-01,3937670.0
Maryland,2024-10-01,3246054.0
Maine,2024-10-01,709513.0
Michigan,2024-10-01,5075135.0
Minnesota,2024-10-01,3150789.0
Missouri,2024-10-01,3151313.0
Mississippi,2024-10-01,1289297.0
Montana,2024-10-01,577650.0
North Carolina,2024-10-01,5294735.0
North Dakota,2024-10-01,426909.0
Nebraska,2024-10-01,1084937.0
New Hampshire,2024-10-01,773196.0
New Jersey,2024-10-01,4900103.0
New Mexico,2024-10-01,985336.0
Nevada,2024-10-01,1649918.0
New York,2024-10-01,9944825.0
Ohio,2024-10-01,5959154.0
Oklahoma,2024-10-01,2003563.0
Oregon,2024-10-01,2200236.0
Pennsylvania,2024-10-01,6542450.0
Rhode Island,2024-10-01,594317.0
South Carolina,2024-10-01,2580702.0
South Dakota,2024-10-01,487413.0
Tennessee,2024-10-01,3480823.0
Texas,2024-10-01,15745766.0
Utah,2024-10-01,1832988.0
Virginia,2024-10-01,4553527.0
Vermont,2024-10-01,353576.0
Washington,2024-10-01,4037685.0
Wisconsin,2024-10-01,3146548.0
West Virginia,2024-10-01,786361.0
Wyoming,2024-10-01,291996.0
Alaska,2024-11-01,362242.0
Alabama,2024-11-01,2374942.0
Arkansas,2024-11-01,1421285.0
Arizona,2024-11-01,3767683.0
California,2024-11-01,19754660.0
Colorado,2024-11-01,3273918.0
Connecticut,2024-11-01,1941347.0
District of Columbia,2024-11-01,414640.0
Delaware,2024-11-01,512561.0
Florida,2024-11-01,11115854.0
Georgia,2024-11-01,5421199.0
Hawaii,2024-11-01,686051.0
Iowa,2024-11-01,1720593.0
Idaho,2024-11-01,1003692.0
Illinois,2024-11-01,6650971.0
Indiana,2024-11-01,3501124.0
Kansas,2024-11-01,1559540.0
Kentucky,2024-11-01,2109809.0
Louisiana,2024-11-01,2087210.0
Massachusetts,2024-11-01,3939859.0
Maryland,2024-11-01,3246299.0
Maine,2024-11-01,709331.0
Michigan,2024-11-01,5075936.0
Minnesota,2024-11-01,3153783.0
Missouri,2024-11-01,3152923.0
Mississippi,2024-11-01,1292768.0
Montana,2024-11-01,576707.0
North Carolina,2024-11-01,5292575.0
North Dakota,2024-11-01,427241.0
Nebraska,2024-11-01,1086872.0
New Hampshire,2024-11-01,773525.0
New Jersey,2024-11-01,4897135.0
New Mexico,2024-11-01,986202.0
Nevada,2024-11-01,1651499.0
New York,2024-11-01,9946572.0
Ohio,2024-11-01,5963937.0
Oklahoma,2024-11-01,2005073.0
Oregon,2024-11-01,2202614.0
Pennsylvania,2024-11-01,6535011.0
Rhode Island,2024-11-01,594365.0
South Carolina,2024-11-01,2580903.0
South Dakota,2024-11-01,488016.0
Tennessee,2024-11-01,3487578.0
Texas,2024-11-01,15764862.0
Utah,2024-11-01,1833714.0
Virginia,2024-11-01,4552686.0
Vermont,2024-11-01,353340.0
Washington,2024-11-01,4037927.0
Wisconsin,2024-11-01,3144871.0
West Virginia,2024-11-01,784869.0
Wyoming,2024-11-01,291570.0
Alaska,2024-12-01,362787.0
Alabama,2024-12-01,2376888.0
Arkansas,2024-12-01,1422853.0
Arizona,2024-12-01,3774525.0
California,2024-12-01,19760542.0
Colorado,2024-12-01,3273572.0
Connecticut,2024-12-01,1942536.0
District of Columbia,2024-12-01,415050.0
Delaware,2024-12-01,513052.0
Florida,2024-12-01,11117838.0
Georgia,2024-12-01,5416920.0
Hawaii,2024-12-01,686967.0
Iowa,2024-12-01,1724571.0
Idaho,2024-12-01,1004459.0
Illinois,2024-12-01,6646902.0
Indiana,2024-12-01,3503731.0
Kansas,2024-12-01,1561191.0
Kentucky,2024-12-01,2110182.0
Louisiana,2024-12-01,2085904.0
Massachusetts,2024-12-01,3944592.0
Maryland,2024-12-01,3243372.0
Maine,2024-12-01,709097.0
Michigan,2024-12-01,5075879.0
Minnesota,2024-12-01,3157318.0
Missouri,2024-12-01,3154798.0
Mississippi,2024-12-01,1295339.0
Montana,2024-12-01,576072.0
North Carolina,2024-12-01,5291164.0
North Dakota,2024-12-01,427648.0
Nebraska,2024-12-01,1088834.0
New Hampshire,2024-12-01,773825.0
New Jersey,2024-12-01,4896083.0
New Mexico,2024-12-01,986879.0
Nevada,2024-12-01,1653296.0
New York,2024-12-01,9951364.0
Ohio,2024-12-01,5968356.0
Oklahoma,2024-12-01,2006998.0
Oregon,2024-12-01,2204486.0
Pennsylvania,2024-12-01,6530187.0
Rhode Island,2024-12-01,594457.0
South Carolina,2024-12-01,2581780.0
South Dakota,2024-12-01,488659.0
Tennessee,2024-12-01,3495761.0
Texas,2024-12-01,15783877.0
Utah,2024-12-01,1834676.0
Virginia,2024-12-01,4550910.0
Vermont,2024-12-01,352963.0
Washington,2024-12-01,4039714.0
Wisconsin,2024-12-01,3141925.0
West Virginia,2024-12-01,783580.0
Wyoming,2024-12-01,291095.0
Alaska,2025-01-01,363404.0
Alabama,2025-01-01,2378428.0
Arkansas,2025-01-01,1424605.0
Arizona,2025-01-01,3781221.0
California,2025-01-01,19764218.0
Colorado,2025-01-01,3273054.0
Connecticut,2025-01-01,1943229.0
District of Columbia,2025-01-01,415267.0
Delaware,2025-01-01,513593.0
Florida,2025-01-01,11122059.0
Georgia,2025-01-01,5413520.0
Hawaii,2025-01-01,687691.0
Iowa,2025-01-01,1728750.0
Idaho,2025-01-01,1005274.0
Illinois,2025-01-01,6642057.0
Indiana,2025-01-01,3505623.0
Kansas,2025-01-01,1562875.0
Kentucky,2025-01-01,2110828.0
Louisiana,2025-01-01,2085865.0
Massachusetts,2025-01-01,3949077.0
Maryland,2025-01-01,3240310.0
Maine,2025-01-01,708929.0
Michigan,2025-01-01,5074356.0
Minnesota,2025-01-01,3161050.0
Missouri,2025-01-01,3157040.0
Mississippi,2025-01-01,1296727.0
Montana,2025-01-01,575806.0
North Carolina,2025-01-01,5290467.0
North Dakota,2025-01-01,428148.0
Nebraska,2025-01-01,1090809.0
New Hampshire,2025-01-01,774179.0
New Jersey,2025-01-01,4896874.0
New Mexico,2025-01-01,987201.0
Nevada,2025-01-01,1655393.0
New York,2025-01-01,9958025.0
Ohio,2025-01-01,5970790.0
Oklahoma,2025-01-01,2009517.0
Oregon,2025-01-01,2206067.0
Pennsylvania,2025-01-01,6527997.0
Rhode Island,2025-01-01,594600.0
South Carolina,2025-01-01,2583848.0
South Dakota,2025-01-01,489306.0
Tennessee,2025-01-01,3504751.0
Texas,2025-01-01,15803242.0
Utah,2025-01-01,1835953.0
Virginia,2025-01-01,4548415.0
Vermont,2025-01-01,352477.0
Washington,2025-01-01,4042117.0
Wisconsin,2025-01-01,3137979.0
West Virginia,2025-01-01,782497.0
Wyoming,2025-01-01,290644.0
Alaska,2025-02-01,363992.0
Alabama,2025-02-01,2378799.0
Arkansas,2025-02-01,1426309.0
Arizona,2025-02-01,3786676.0
California,2025-02-01,19776833.0
Colorado,2025-02-01,3271788.0
Connecticut,2025-02-01,1943157.0
District of Columbia,2025-02-01,415242.0
Delaware,2025-02-01,514112.0
Florida,2025-02-01,11124800.0
Georgia,2025-02-01,5411608.0
Hawaii,2025-02-01,688219.0
Iowa,2025-02-01,1732609.0
Idaho,2025-02-01,1005997.0
Illinois,2025-02-01,6635312.0
Indiana,2025-02-01,3506813.0
Kansas,2025-02-01,1564514.0
Kentucky,2025-02-01,2111807.0
Louisiana,2025-02-01,2086707.0
Massachusetts,2025-02-01,3951911.0
Maryland,2025-02-01,3238817.0
Maine,2025-02-01,708807.0
Michigan,2025-02-01,5070373.0
Minnesota,2025-02-01,3164052.0
Missouri,2025-02-01,3159748.0
Mississippi,2025-02-01,1297217.0
Montana,2025-02-01,575849.0
North Carolina,2025-02-01,5290213.0
North Dakota,2025-02-01,428674.0
Nebraska,2025-02-01,1092681.0
New Hampshire,2025-02-01,774517.0
New Jersey,2025-02-01,4898132.0
New Mexico,2025-02-01,987239.0
Nevada,2025-02-01,1657490.0
New York,2025-02-01,9963936.0
Ohio,2025-02-01,5970269.0
Oklahoma,2025-02-01,2012211.0
Oregon,2025-02-01,2207668.0
Pennsylvania,2025-02-01,6527115.0
Rhode Island,2025-02-01,594693.0
South Carolina,2025-02-01,2586704.0
South Dakota,2025-02-01,489890.0
Tennessee,2025-02-01,3512707.0
Texas,2025-02-01,15820568.0
Utah,2025-02-01,1837227.0
Virginia,2025-02-01,4545016.0
Vermont,2025-02-01,351900.0
Washington,2025-02-01,4045299.0
Wisconsin,2025-02-01,3133287.0
West Virginia,2025-02-01,781590.0
Wyoming,2025-02-01,290232.0
Alaska,2025-03-01,364434.0
Alabama,2025-03-01,2378342.0
Arkansas,2025-03-01,1427746.0
Arizona,2025-03-01,3790098.0
California,2025-03-01,19783947.0
Colorado,2025-03-01,3269236.0
Connecticut,2025-03-01,1942185.0
District of Columbia,2025-03-01,414897.0
Delaware,2025-03-01,514548.0
Florida,2025-03-01,11121794.0
Georgia,2025-03-01,5409334.0
Hawaii,2025-03-01,688191.0
Iowa,2025-03-01,1735217.0
Idaho,2025-03-01,1006408.0
Illinois,2025-03-01,6624703.0
Indiana,2025-03-01,3507325.0
Kansas,2025-03-01,1566037.0
Kentucky,2025-03-01,2112671.0
Louisiana,2025-03-01,2087357.0
Massachusetts,2025-03-01,3952593.0
Maryland,2025-03-01,3235825.0
Maine,2025-03-01,708694.0
Michigan,2025-03-01,5063179.0
Minnesota,2025-03-01,3165998.0
Missouri,2025-03-01,3161383.0
Mississippi,2025-03-01,1296500.0
Montana,2025-03-01,576124.0
North Carolina,2025-03-01,5290074.0
North Dakota,2025-03-01,429102.0
Nebraska,2025-03-01,1094366.0
New Hampshire,2025-03-01,774779.0
New Jersey,2025-03-01,4898440.0
New Mexico,2025-03-01,986996.0
Nevada,2025-03-01,1659140.0
New York,2025-03-01,9966391.0
Ohio,2025-03-01,5966660.0
Oklahoma,2025-03-01,2014439.0
Oregon,2025-03-01,2209519.0
Pennsylvania,2025-03-01,6525771.0
Rhode Island,2025-03-01,594638.0
South Carolina,2025-03-01,2589659.0
South Dakota,2025-03-01,490373.0
Tennessee,2025-03-01,3518464.0
Texas,2025-03-01,15834371.0
Utah,2025-03-01,1837999.0
Virginia,2025-03-01,4540405.0
Vermont,2025-03-01,351166.0
Washington,2025-03-01,4047126.0
Wisconsin,2025-03-01,3128043.0
West Virginia,2025-03-01,780816.0
Wyoming,2025-03-01,289805.0
Alaska,2025-04-01,364680.0
Alabama,2025-04-01,2377299.0
Arkansas,2025-04-01,1429050.0
Arizona,2025-04-01,3792200.0
California,2025-04-01,19792412.0
Colorado,2025-04-01,3265416.0
Connecticut,2025-04-01,1940412.0
District of Columbia,2025-04-01,414252.0
Delaware,2025-04-01,514928.0
Florida,2025-04-01,11112016.0
Georgia,2025-04-01,5407544.0
Hawaii,2025-04-01,687779.0
Iowa,2025-04-01,1736357.0
Idaho,2025-04-01,1006555.0
Illinois,2025-04-01,6610845.0
Indiana,2025-04-01,3507483.0
Kansas,2025-04-01,1567609.0
Kentucky,2025-04-01,2113284.0
Louisiana,2025-04-01,2087432.0
Massachusetts,2025-04-01,3951418.0
Maryland,2025-04-01,3233050.0
Maine,2025-04-01,708568.0
Michigan,2025-04-01,5053176.0
Minnesota,2025-04-01,3167062.0
Missouri,2025-04-01,3161876.0
Mississippi,2025-04-01,1295155.0
Montana,2025-04-01,576503.0
North Carolina,2025-04-01,5289955.0
North Dakota,2025-04-01,429401.0
Nebraska,2025-04-01,1095866.0
New Hampshire,2025-04-01,774917.0
New Jersey,2025-04-01,4897988.0
New Mexico,2025-04-01,986389.0
Nevada,2025-04-01,1660384.0
New York,2025-04-01,9966421.0
Ohio,2025-04-01,5961335.0
Oklahoma,2025-04-01,2016136.0
Oregon,2025-04-01,2211460.0
Pennsylvania,2025-04-01,6523912.0
Rhode Island,2025-04-01,594507.0
South Carolina,2025-04-01,2592395.0
South Dakota,2025-04-01,490782.0
Tennessee,2025-04-01,3522012.0
Texas,2025-04-01,15845628.0
Utah,2025-04-01,1838168.0
Virginia,2025-04-01,4535111.0
Vermont,2025-04-01,350363.0
Washington,2025-04-01,4047911.0
Wisconsin,2025-04-01,3122374.0
West Virginia,2025-04-01,780258.0
Wyoming,2025-04-01,289328.0
Alaska,2025-05-01,364733.0
Alabama,2025-05-01,2375367.0
Arkansas,2025-05-01,1430261.0
Arizona,2025-05-01,3794357.0
California,2025-05-01,19810355.0
Colorado,2025-05-01,3261371.0
Connecticut,2025-05-01,1938120.0
District of Columbia,2025-05-01,413222.0
Delaware,2025-05-01,515273.0
Florida,2025-05-01,11097235.0
Georgia,2025-05-01,5407664.0
Hawaii,2025-05-01,687381.0
Iowa,2025-05-01,1736268.0
Idaho,2025-05-01,1006605.0
Illinois,2025-05-01,6595687.0
Indiana,2025-05-01,3508068.0
Kansas,2025-05-01,1569404.0
Kentucky,2025-05-01,2113717.0
Louisiana,2025-05-01,2086561.0
Massachusetts,2025-05-01,3949636.0
Maryland,2025-05-01,3234236.0
Maine,2025-05-01,708353.0
Michigan,2025-05-01,5041830.0
Minnesota,2025-05-01,3168185.0
Missouri,2025-05-01,3162368.0
Mississippi,2025-05-01,1294436.0
Montana,2025-05-01,576836.0
North Carolina,2025-05-01,5289914.0
North Dakota,2025-05-01,429604.0
Nebraska,2025-05-01,1097161.0
New Hampshire,2025-05-01,774909.0
New Jersey,2025-05-01,4897944.0
New Mexico,2025-05-01,985461.0
Nevada,2025-05-01,1661117.0
New York,2025-05-01,9966598.0
Ohio,2025-05-01,5954968.0
Oklahoma,2025-05-01,2017934.0
Oregon,2025-05-01,2213343.0
Pennsylvania,2025-05-01,6521592.0
Rhode Island,2025-05-01,594412.0
South Carolina,2025-05-01,2594540.0
South Dakota,2025-05-01,491216.0
Tennessee,2025-05-01,3524620.0
Texas,2025-05-01,15858126.0
Utah,2025-05-01,1837840.0
Virginia,2025-05-01,4529699.0
Vermont,2025-05-01,349680.0
Washington,2025-05-01,4048701.0
Wisconsin,2025-05-01,3115700.0
West Virginia,2025-05-01,779991.0
Wyoming,2025-05-01,288794.0
Alaska,2025-06-01,364769.0
Alabama,2025-06-01,2374605.0
Arkansas,2025-06-01,1431816.0
Arizona,2025-06-01,3797619.0
California,2025-06-01,19818339.0
Colorado,2025-06-01,3258203.0
Connecticut,2025-06-01,1935981.0
District of Columbia,2025-06-01,411850.0
Delaware,2025-06-01,515621.0
Florida,2025-06-01,11082777.0
Georgia,2025-06-01,5408413.0
Hawaii,2025-06-01,686897.0
Iowa,2025-06-01,1735617.0
Idaho,2025-06-01,1006770.0
Illinois,2025-06-01,6580997.0
Indiana,2025-06-01,3509583.0
Kansas,2025-06-01,1571473.0
Kentucky,2025-06-01,2114206.0
Louisiana,2025-06-01,2085577.0
Massachusetts,2025-06-01,3948218.0
Maryland,2025-06-01,3233598.0
Maine,2025-06-01,708146.0
Michigan,2025-06-01,5031033.0
Minnesota,2025-06-01,3170280.0
Missouri,2025-06-01,3162002.0
Mississippi,2025-06-01,1294097.0
Montana,2025-06-01,577151.0
North Carolina,2025-06-01,5290942.0
North Dakota,2025-06-01,429864.0
Nebraska,2025-06-01,1098372.0
New Hampshire,2025-06-01,774903.0
New Jersey,2025-06-01,4899596.0
New Mexico,2025-06-01,984485.0
Nevada,2025-06-01,1662107.0
New York,2025-06-01,9970634.0
Ohio,2025-06-01,5947621.0
Oklahoma,2025-06-01,2020199.0
Oregon,2025-06-01,2215494.0
Pennsylvania,2025-06-01,6521090.0
Rhode Island,2025-06-01,594381.0
South Carolina,2025-06-01,2597055.0
South Dakota,2025-06-01,491756.0
Tennessee,2025-06-01,3527455.0
Texas,2025-06-01,15875182.0
Utah,2025-06-01,1837615.0
Virginia,2025-06-01,4524672.0
Vermont,2025-06-01,349178.0
Washington,2025-06-01,4048655.0
Wisconsin,2025-06-01,3108912.0
West Virginia,2025-06-01,780168.0
Wyoming,2025-06-01,288285.0
Alaska,2025-07-01,365105.0
Alabama,2025-07-01,2375655.0
Arkansas,2025-07-01,1434815.0
Arizona,2025-07-01,3802368.0
California,2025-07-01,19836296.0
Colorado,2025-07-01,3255953.0
Connecticut,2025-07-01,1934347.0
District of Columbia,2025-07-01,410461.0
Delaware,2025-07-01,516023.0
Florida,2025-07-01,11076857.0
Georgia,2025-07-01,5413580.0
Hawaii,2025-07-01,686826.0
Iowa,2025-07-01,1735819.0
Idaho,2025-07-01,1007286.0
Illinois,2025-07-01,6568380.0
Indiana,2025-07-01,3510853.0
Kansas,2025-07-01,1574003.0
Kentucky,2025-07-01,2115132.0
Louisiana,2025-07-01,2087188.0
Massachusetts,2025-07-01,3946177.0
Maryland,2025-07-01,3233639.0
Maine,2025-07-01,708211.0
Michigan,2025-07-01,5020617.0
Minnesota,2025-07-01,3173356.0
Missouri,2025-07-01,3163431.0
Mississippi,2025-07-01,1294461.0
Montana,2025-07-01,577577.0
North Carolina,2025-07-01,5294737.0
North Dakota,2025-07-01,430490.0
Nebraska,2025-07-01,1099878.0
New Hampshire,2025-07-01,775092.0
New Jersey,2025-07-01,4903658.0
New Mexico,2025-07-01,983892.0
Nevada,2025-07-01,1665487.0
New York,2025-07-01,9986380.0
Ohio,2025-07-01,5941374.0
Oklahoma,2025-07-01,2022048.0
Oregon,2025-07-01,2217910.0
Pennsylvania,2025-07-01,6526708.0
Rhode Island,2025-07-01,594146.0
South Carolina,2025-07-01,2602867.0
South Dakota,2025-07-01,492428.0
Tennessee,2025-07-01,3531436.0
Texas,2025-07-01,15897795.0
Utah,2025-07-01,1838332.0
Virginia,2025-07-01,4520733.0
Vermont,2025-07-01,348673.0
Washington,2025-07-01,4050631.0
Wisconsin,2025-07-01,3104739.0
West Virginia,2025-07-01,780875.0
Wyoming,2025-07-01,287945.0
Alaska,2025-08-01,365769.0
Alabama,2025-08-01,2378765.0
Arkansas,2025-08-01,1438959.0
Arizona,2025-08-01,3807590.0
California,2025-08-01,19850185.0
Colorado,2025-08-01,3254443.0
Connecticut,2025-08-01,1933239.0
District of Columbia,2025-08-01,409378.0
Delaware,2025-08-01,516415.0
Florida,2025-08-01,11080810.0
Georgia,2025-08-01,5421660.0
Hawaii,2025-08-01,687027.0
Iowa,2025-08-01,1737046.0
Idaho,2025-08-01,1008027.0
Illinois,2025-08-01,6559231.0
Indiana,2025-08-01,3510718.0
Kansas,2025-08-01,1576650.0
Kentucky,2025-08-01,2116407.0
Louisiana,2025-08-01,2091807.0
Massachusetts,2025-08-01,3943000.0
Maryland,2025-08-01,3231872.0
Maine,2025-08-01,708528.0
Michigan,2025-08-01,5011265.0
Minnesota,2025-08-01,3176798.0
Missouri,2025-08-01,3166120.0
Mississippi,2025-08-01,1294995.0
Montana,2025-08-01,578036.0
North Carolina,2025-08-01,5300672.0
North Dakota,2025-08-01,431457.0
Nebraska,2025-08-01,1101540.0
New Hampshire,2025-08-01,775433.0
New Jersey,2025-08-01,4909106.0
New Mexico,2025-08-01,983709.0
Nevada,2025-08-01,1671237.0
New York,2025-08-01,10012631.0
Ohio,2025-08-01,5936935.0
Oklahoma,2025-08-01,2022719.0
Oregon,2025-08-01,2219738.0
Pennsylvania,2025-08-01,6537899.0
Rhode Island,2025-08-01,593565.0
South Carolina,2025-08-01,2611841.0
South Dakota,2025-08-01,493112.0
Tennessee,2025-08-01,3536188.0
Texas,2025-08-01,15921704.0
Utah,2025-08-01,1839933.0
Virginia,2025-08-01,4517843.0
Vermont,2025-08-01,348063.0
Washington,2025-08-01,4053622.0
Wisconsin,2025-08-01,3104218.0
West Virginia,2025-08-01,781869.0
Wyoming,2025-08-01,287825.0
Alaska,2025-09-01,366639.0
Alabama,2025-09-01,2383172.0
Arkansas,2025-09-01,1443627.0
Arizona,2025-09-01,3812476.0
California,2025-09-01,19856618.0
Colorado,2025-09-01,3253988.0
Connecticut,2025-09-01,1933063.0
District of Columbia,2025-09-01,408743.0
Delaware,2025-09-01,516798.0
Florida,2025-09-01,11093357.0
Georgia,2025-09-01,5430828.0
Hawaii,2025-09-01,687361.0
Iowa,2025-09-01,1739237.0
Idaho,2025-09-01,1008929.0
Illinois,2025-09-01,6555136.0
Indiana,2025-09-01,3509507.0
Kansas,2025-09-01,1579116.0
Kentucky,2025-09-01,2118090.0
Louisiana,2025-09-01,2098614.0
Massachusetts,2025-09-01,3939694.0
Maryland,2025-09-01,3227159.0
