,GeoFIPS,State,LineCode,Description,value,Year,Quarter
5587,46000,South Dakota,2,"Population (midperiod, persons) 1",921385.0,2023,Q4
5588,46000,South Dakota,3,Per capita personal income (dollars) 2,74516.0,2023,Q4
5589,47000,Tennessee,1,"Personal income (millions of dollars, seasonally adjusted)",464107.1,2023,Q4
5590,47000,Tennessee,2,"Population (midperiod, persons) 1",7191070.0,2023,Q4
5591,47000,Tennessee,3,Per capita personal income (dollars) 2,64539.0,2023,Q4
5592,48000,Texas,1,"Personal income (millions of dollars, seasonally adjusted)",2115642.6,2023,Q4
5593,48000,Texas,2,"Population (midperiod, persons) 1",30950356.0,2023,Q4
5594,48000,Texas,3,Per capita personal income (dollars) 2,68356.0,2023,Q4
5595,49000,Utah,1,"Personal income (millions of dollars, seasonally adjusted)",227529.7,2023,Q4
5596,49000,Utah,2,"Population (midperiod, persons) 1",3469896.0,2023,Q4
5597,49000,Utah,3,Per capita personal income (dollars) 2,65572.0,2023,Q4
5598,50000,Vermont,1,"Personal income (millions of dollars, seasonally adjusted)",44823.2,2023,Q4
5599,50000,Vermont,2,"Population (midperiod, persons) 1",647391.0,2023,Q4
5600,50000,Vermont,3,Per capita personal income (dollars) 2,69237.0,2023,Q4
5601,51000,Virginia,1,"Personal income (millions of dollars, seasonally adjusted)",660887.2,2023,Q4
5602,51000,Virginia,2,"Population (midperiod, persons) 1",8766514.0,2023,Q4
5603,51000,Virginia,3,Per capita personal income (dollars) 2,75388.0,2023,Q4
5604,53000,Washington,1,"Personal income (millions of dollars, seasonally adjusted)",651629.7,2023,Q4
5605,53000,Washington,2,"Population (midperiod, persons) 1",7873644.0,2023,Q4
5606,53000,Washington,3,Per capita personal income (dollars) 2,82761.0,2023,Q4
5607,54000,West Virginia,1,"Personal income (millions of dollars, seasonally adjusted)",95407.1,2023,Q4
5608,54000,West Virginia,2,"Population (midperiod, persons) 1",1769381.0,2023,Q4
5609,54000,West Virginia,3,Per capita personal income (dollars) 2,53921.0,2023,Q4
5610,55000,Wisconsin,1,"Personal income (millions of dollars, seasonally adjusted)",392065.4,2023,Q4
5611,55000,Wisconsin,2,"Population (midperiod, persons) 1",5941589.0,2023,Q4
5612,55000,Wisconsin,3,Per capita personal income (dollars) 2,65987.0,2023,Q4
5613,56000,Wyoming,1,"Personal income (millions of dollars, seasonally adjusted)",49515.7,2023,Q4
5614,56000,Wyoming,2,"Population (midperiod, persons) 1",585550.0,2023,Q4
5615,56000,Wyoming,3,Per capita personal income (dollars) 2,84563.0,2023,Q4
5616,0,United States,1,"Personal income (millions of dollars, seasonally adjusted)",24466466.2,2024,Q1
5617,0,United States,2,"Population (midperiod, persons) 1",338791198.0,2024,Q1
5618,0,United States,3,Per capita personal income (dollars) 2,72217.0,2024,Q1
5619,1000,Alabama,1,"Personal income (millions of dollars, seasonally adjusted)",289618.5,2024,Q1
5620,1000,Alabama,2,"Population (midperiod, persons) 1",5146054.0,2024,Q1
5621,1000,Alabama,3,Per capita personal income (dollars) 2,56280.0,2024,Q1
5622,2000,Alaska,1,"Personal income (millions of dollars, seasonally adjusted)",55420.6,2024,Q1
5623,2000,Alaska,2,"Population (midperiod, persons) 1",735789.0,2024,Q1
5624,2000,Alaska,3,Per capita personal income (dollars) 2,75321.0,2024,Q1
5625,4000,Arizona,1,"Personal income (millions of dollars, seasonally adjusted)",490807.9,2024,Q1
5626,4000,Arizona,2,"Population (midperiod, persons) 1",7517941.0,2024,Q1
5627,4000,Arizona,3,Per capita personal income (dollars) 2,65285.0,2024,Q1
5628,5000,Arkansas,1,"Personal income (millions of dollars, seasonally adjusted)",179391.2,2024,Q1
5629,5000,Arkansas,2,"Population (midperiod, persons) 1",3086187.0,2024,Q1
5630,5000,Arkansas,3,Per capita personal income (dollars) 2,58127.0,2024,Q1
5631,6000,California,1,"Personal income (millions of dollars, seasonally adjusted)",3327947.4,2024,Q1
5632,6000,California,2,"Population (midperiod, persons) 1",39299521.0,2024,Q1
5633,6000,California,3,Per capita personal income (dollars) 2,84682.0,2024,Q1
5634,8000,Colorado,1,"Personal income (millions of dollars, seasonally adjusted)",486154.3,2024,Q1
5635,8000,Colorado,2,"Population (midperiod, persons) 1",5959739.0,2024,Q1
5636,8000,Colorado,3,Per capita personal income (dollars) 2,81573.0,2024,Q1
5637,9000,Connecticut,1,"Personal income (millions of dollars, seasonally adjusted)",343986.5,2024,Q1
5638,9000,Connecticut,2,"Population (midperiod, persons) 1",3662082.0,2024,Q1
5639,9000,Connecticut,3,Per capita personal income (dollars) 2,93932.0,2024,Q1
5640,10000,Delaware,1,"Personal income (millions of dollars, seasonally adjusted)",69986.2,2024,Q1
5641,10000,Delaware,2,"Population (midperiod, persons) 1",1044650.0,2024,Q1
5642,10000,Delaware,3,Per capita personal income (dollars) 2,66995.0,2024,Q1
5643,11000,District of Columbia,1,"Personal income (millions of dollars, seasonally adjusted)",76777.4,2024,Q1
5644,11000,District of Columbia,2,"Population (midperiod, persons) 1",687976.0,2024,Q1
5645,11000,District of Columbia,3,Per capita personal income (dollars) 2,111599.0,2024,Q1
5646,12000,Florida,1,"Personal income (millions of dollars, seasonally adjusted)",1676117.2,2024,Q1
5647,12000,Florida,2,"Population (midperiod, persons) 1",23141765.0,2024,Q1
5648,12000,Florida,3,Per capita personal income (dollars) 2,72428.0,2024,Q1
5649,13000,Georgia,1,"Personal income (millions of dollars, seasonally adjusted)",692283.3,2024,Q1
5650,13000,Georgia,2,"Population (midperiod, persons) 1",11151482.0,2024,Q1
5651,13000,Georgia,3,Per capita personal income (dollars) 2,62080.0,2024,Q1
5652,15000,Hawaii *,1,"Personal income (millions of dollars, seasonally adjusted)",100668.1,2024,Q1
5653,15000,Hawaii *,2,"Population (midperiod, persons) 1",1435083.0,2024,Q1
5654,15000,Hawaii *,3,Per capita personal income (dollars) 2,70148.0,2024,Q1
5655,16000,Idaho,1,"Personal income (millions of dollars, seasonally adjusted)",121326.3,2024,Q1
5656,16000,Idaho,2,"Population (midperiod, persons) 1",1989439.0,2024,Q1
5657,16000,Idaho,3,Per capita personal income (dollars) 2,60985.0,2024,Q1
5658,17000,Illinois,1,"Personal income (millions of dollars, seasonally adjusted)",935480.5,2024,Q1
5659,17000,Illinois,2,"Population (midperiod, persons) 1",12677018.0,2024,Q1
5660,17000,Illinois,3,Per capita personal income (dollars) 2,73793.0,2024,Q1
5661,18000,Indiana,1,"Personal income (millions of dollars, seasonally adjusted)",438228.8,2024,Q1
5662,18000,Indiana,2,"Population (midperiod, persons) 1",6914379.0,2024,Q1
5663,18000,Indiana,3,Per capita personal income (dollars) 2,63379.0,2024,Q1
5664,19000,Iowa,1,"Personal income (millions of dollars, seasonally adjusted)",207894.6,2024,Q1
5665,19000,Iowa,2,"Population (midperiod, persons) 1",3224427.0,2024,Q1
5666,19000,Iowa,3,Per capita personal income (dollars) 2,64475.0,2024,Q1
5667,20000,Kansas,1,"Personal income (millions of dollars, seasonally adjusted)",192153.5,2024,Q1
5668,20000,Kansas,2,"Population (midperiod, persons) 1",2959423.0,2024,Q1
5669,20000,Kansas,3,Per capita personal income (dollars) 2,64929.0,2024,Q1
5670,21000,Kentucky,1,"Personal income (millions of dollars, seasonally adjusted)",263675.5,2024,Q1
5671,21000,Kentucky,2,"Population (midperiod, persons) 1",4570958.0,2024,Q1
5672,21000,Kentucky,3,Per capita personal income (dollars) 2,57685.0,2024,Q1
5673,22000,Louisiana,1,"Personal income (millions of dollars, seasonally adjusted)",281151.4,2024,Q1
5674,22000,Louisiana,2,"Population (midperiod, persons) 1",4608862.0,2024,Q1
5675,22000,Louisiana,3,Per capita personal income (dollars) 2,61002.0,2024,Q1
5676,23000,Maine,1,"Personal income (millions of dollars, seasonally adjusted)",95431.7,2024,Q1
5677,23000,Maine,2,"Population (midperiod, persons) 1",1405956.0,2024,Q1
5678,23000,Maine,3,Per capita personal income (dollars) 2,67877.0,2024,Q1
5679,24000,Maryland,1,"Personal income (millions of dollars, seasonally adjusted)",489627.2,2024,Q1
5680,24000,Maryland,2,"Population (midperiod, persons) 1",6230365.0,2024,Q1
5681,24000,Maryland,3,Per capita personal income (dollars) 2,78587.0,2024,Q1
5682,25000,Massachusetts,1,"Personal income (millions of dollars, seasonally adjusted)",659774.0,2024,Q1
5683,25000,Massachusetts,2,"Population (midperiod, persons) 1",7113927.0,2024,Q1
5684,25000,Massachusetts,3,Per capita personal income (dollars) 2,92744.0,2024,Q1
5685,26000,Michigan,1,"Personal income (millions of dollars, seasonally adjusted)",635782.7,2024,Q1
5686,26000,Michigan,2,"Population (midperiod, persons) 1",10085614.0,2024,Q1
5687,26000,Michigan,3,Per capita personal income (dollars) 2,63039.0,2024,Q1
5688,27000,Minnesota,1,"Personal income (millions of dollars, seasonally adjusted)",431254.7,2024,Q1
5689,27000,Minnesota,2,"Population (midperiod, persons) 1",5780463.0,2024,Q1
5690,27000,Minnesota,3,Per capita personal income (dollars) 2,74606.0,2024,Q1
5691,28000,Mississippi,1,"Personal income (millions of dollars, seasonally adjusted)",150541.1,2024,Q1
5692,28000,Mississippi,2,"Population (midperiod, persons) 1",2947290.0,2024,Q1
5693,28000,Mississippi,3,Per capita personal income (dollars) 2,51078.0,2024,Q1
5694,29000,Missouri,1,"Personal income (millions of dollars, seasonally adjusted)",400618.1,2024,Q1
5695,29000,Missouri,2,"Population (midperiod, persons) 1",6229236.0,2024,Q1
5696,29000,Missouri,3,Per capita personal income (dollars) 2,64313.0,2024,Q1
5697,30000,Montana,1,"Personal income (millions of dollars, seasonally adjusted)",77306.4,2024,Q1
5698,30000,Montana,2,"Population (midperiod, persons) 1",1134936.0,2024,Q1
5699,30000,Montana,3,Per capita personal income (dollars) 2,68115.0,2024,Q1
5700,31000,Nebraska,1,"Personal income (millions of dollars, seasonally adjusted)",143902.7,2024,Q1
5701,31000,Nebraska,2,"Population (midperiod, persons) 1",1998998.0,2024,Q1
5702,31000,Nebraska,3,Per capita personal income (dollars) 2,71987.0,2024,Q1
5703,32000,Nevada,1,"Personal income (millions of dollars, seasonally adjusted)",224459.4,2024,Q1
5704,32000,Nevada,2,"Population (midperiod, persons) 1",3237824.0,2024,Q1
5705,32000,Nevada,3,Per capita personal income (dollars) 2,69324.0,2024,Q1
5706,33000,New Hampshire,1,"Personal income (millions of dollars, seasonally adjusted)",115487.5,2024,Q1
5707,33000,New Hampshire,2,"Population (midperiod, persons) 1",1405800.0,2024,Q1
5708,33000,New Hampshire,3,Per capita personal income (dollars) 2,82151.0,2024,Q1
5709,34000,New Jersey,1,"Personal income (millions of dollars, seasonally adjusted)",793976.2,2024,Q1
5710,34000,New Jersey,2,"Population (midperiod, persons) 1",9464933.0,2024,Q1
5711,34000,New Jersey,3,Per capita personal income (dollars) 2,83886.0,2024,Q1
5712,35000,New Mexico,1,"Personal income (millions of dollars, seasonally adjusted)",121915.0,2024,Q1
5713,35000,New Mexico,2,"Population (midperiod, persons) 1",2124275.0,2024,Q1
5714,35000,New Mexico,3,Per capita personal income (dollars) 2,57391.0,2024,Q1
5715,36000,New York,1,"Personal income (millions of dollars, seasonally adjusted)",1672637.2,2024,Q1
5716,36000,New York,2,"Population (midperiod, persons) 1",19921162.0,2024,Q1
5717,36000,New York,3,Per capita personal income (dollars) 2,83963.0,2024,Q1
5718,37000,North Carolina,1,"Personal income (millions of dollars, seasonally adjusted)",708169.8,2024,Q1
5719,37000,North Carolina,2,"Population (midperiod, persons) 1",10984435.0,2024,Q1
5720,37000,North Carolina,3,Per capita personal income (dollars) 2,64470.0,2024,Q1
5721,38000,North Dakota,1,"Personal income (millions of dollars, seasonally adjusted)",56803.1,2024,Q1
5722,38000,North Dakota,2,"Population (midperiod, persons) 1",790971.0,2024,Q1
5723,38000,North Dakota,3,Per capita personal income (dollars) 2,71814.0,2024,Q1
5724,39000,Ohio,1,"Personal income (millions of dollars, seasonally adjusted)",753899.6,2024,Q1
5725,39000,Ohio,2,"Population (midperiod, persons) 1",11840662.0,2024,Q1
5726,39000,Ohio,3,Per capita personal income (dollars) 2,63670.0,2024,Q1
5727,40000,Oklahoma,1,"Personal income (millions of dollars, seasonally adjusted)",255962.1,2024,Q1
5728,40000,Oklahoma,2,"Population (midperiod, persons) 1",4084662.0,2024,Q1
5729,40000,Oklahoma,3,Per capita personal income (dollars) 2,62664.0,2024,Q1
5730,41000,Oregon,1,"Personal income (millions of dollars, seasonally adjusted)",296651.5,2024,Q1
5731,41000,Oregon,2,"Population (midperiod, persons) 1",4259817.0,2024,Q1
5732,41000,Oregon,3,Per capita personal income (dollars) 2,69640.0,2024,Q1
5733,42000,Pennsylvania,1,"Personal income (millions of dollars, seasonally adjusted)",908576.5,2024,Q1
5734,42000,Pennsylvania,2,"Population (midperiod, persons) 1",13032032.0,2024,Q1
5735,42000,Pennsylvania,3,Per capita personal income (dollars) 2,69719.0,2024,Q1
5736,44000,Rhode Island,1,"Personal income (millions of dollars, seasonally adjusted)",77462.7,2024,Q1
5737,44000,Rhode Island,2,"Population (midperiod, persons) 1",1106938.0,2024,Q1
5738,44000,Rhode Island,3,Per capita personal income (dollars) 2,69979.0,2024,Q1
5739,45000,South Carolina,1,"Personal income (millions of dollars, seasonally adjusted)",325970.7,2024,Q1
5740,45000,South Carolina,2,"Population (midperiod, persons) 1",5453047.0,2024,Q1
5741,45000,South Carolina,3,Per capita personal income (dollars) 2,59778.0,2024,Q1
5742,46000,South Dakota,1,"Personal income (millions of dollars, seasonally adjusted)",69154.9,2024,Q1
5743,46000,South Dakota,2,"Population (midperiod, persons) 1",923556.0,2024,Q1
5744,46000,South Dakota,3,Per capita personal income (dollars) 2,74879.0,2024,Q1
5745,47000,Tennessee,1,"Personal income (millions of dollars, seasonally adjusted)",471568.2,2024,Q1
5746,47000,Tennessee,2,"Population (midperiod, persons) 1",7214204.0,2024,Q1
5747,47000,Tennessee,3,Per capita personal income (dollars) 2,65367.0,2024,Q1
5748,48000,Texas,1,"Personal income (millions of dollars, seasonally adjusted)",2146529.2,2024,Q1
5749,48000,Texas,2,"Population (midperiod, persons) 1",31095441.0,2024,Q1
5750,48000,Texas,3,Per capita personal income (dollars) 2,69030.0,2024,Q1
5751,49000,Utah,1,"Personal income (millions of dollars, seasonally adjusted)",231987.2,2024,Q1
5752,49000,Utah,2,"Population (midperiod, persons) 1",3482741.0,2024,Q1
5753,49000,Utah,3,Per capita personal income (dollars) 2,66611.0,2024,Q1
5754,50000,Vermont,1,"Personal income (millions of dollars, seasonally adjusted)",45470.6,2024,Q1
5755,50000,Vermont,2,"Population (midperiod, persons) 1",646947.0,2024,Q1
5756,50000,Vermont,3,Per capita personal income (dollars) 2,70285.0,2024,Q1
5757,51000,Virginia,1,"Personal income (millions of dollars, seasonally adjusted)",669666.6,2024,Q1
5758,51000,Virginia,2,"Population (midperiod, persons) 1",8786690.0,2024,Q1
5759,51000,Virginia,3,Per capita personal income (dollars) 2,76214.0,2024,Q1
5760,53000,Washington,1,"Personal income (millions of dollars, seasonally adjusted)",661999.9,2024,Q1
5761,53000,Washington,2,"Population (midperiod, persons) 1",7894414.0,2024,Q1
5762,53000,Washington,3,Per capita personal income (dollars) 2,83857.0,2024,Q1
5763,54000,West Virginia,1,"Personal income (millions of dollars, seasonally adjusted)",97031.9,2024,Q1
5764,54000,West Virginia,2,"Population (midperiod, persons) 1",1768280.0,2024,Q1
5765,54000,West Virginia,3,Per capita personal income (dollars) 2,54874.0,2024,Q1
5766,55000,Wisconsin,1,"Personal income (millions of dollars, seasonally adjusted)",397778.1,2024,Q1
5767,55000,Wisconsin,2,"Population (midperiod, persons) 1",5946883.0,2024,Q1
5768,55000,Wisconsin,3,Per capita personal income (dollars) 2,66889.0,2024,Q1
5769,56000,Wyoming,1,"Personal income (millions of dollars, seasonally adjusted)",50000.2,2024,Q1
5770,56000,Wyoming,2,"Population (midperiod, persons) 1",585924.0,2024,Q1
5771,56000,Wyoming,3,Per capita personal income (dollars) 2,85336.0,2024,Q1
5772,0,United States,1,"Personal income (millions of dollars, seasonally adjusted)",24790949.1,2024,Q2
5773,0,United States,2,"Population (midperiod, persons) 1",339585988.0,2024,Q2
5774,0,United States,3,Per capita personal income (dollars) 2,73003.0,2024,Q2
5775,1000,Alabama,1,"Personal income (millions of dollars, seasonally adjusted)",294230.3,2024,Q2
5776,1000,Alabama,2,"Population (midperiod, persons) 1",5157199.0,2024,Q2
5777,1000,Alabama,3,Per capita personal income (dollars) 2,57052.0,2024,Q2
5778,2000,Alaska,1,"Personal income (millions of dollars, seasonally adjusted)",56122.7,2024,Q2
5779,2000,Alaska,2,"Population (midperiod, persons) 1",736267.0,2024,Q2
5780,2000,Alaska,3,Per capita personal income (dollars) 2,76226.0,2024,Q2
5781,4000,Arizona,1,"Personal income (millions of dollars, seasonally adjusted)",496509.5,2024,Q2
5782,4000,Arizona,2,"Population (midperiod, persons) 1",7543279.0,2024,Q2
5783,4000,Arizona,3,Per capita personal income (dollars) 2,65821.0,2024,Q2
5784,5000,Arkansas,1,"Personal income (millions of dollars, seasonally adjusted)",181404.5,2024,Q2
5785,5000,Arkansas,2,"Population (midperiod, persons) 1",3092656.0,2024,Q2
5786,5000,Arkansas,3,Per capita personal income (dollars) 2,58657.0,2024,Q2
5787,6000,California,1,"Personal income (millions of dollars, seasonally adjusted)",3375748.5,2024,Q2
5788,6000,California,2,"Population (midperiod, persons) 1",39341583.0,2024,Q2
5789,6000,California,3,Per capita personal income (dollars) 2,85806.0,2024,Q2
5790,8000,Colorado,1,"Personal income (millions of dollars, seasonally adjusted)",493454.3,2024,Q2
5791,8000,Colorado,2,"Population (midperiod, persons) 1",5978657.0,2024,Q2
5792,8000,Colorado,3,Per capita personal income (dollars) 2,82536.0,2024,Q2
5793,9000,Connecticut,1,"Personal income (millions of dollars, seasonally adjusted)",347817.2,2024,Q2
5794,9000,Connecticut,2,"Population (midperiod, persons) 1",3670143.0,2024,Q2
5795,9000,Connecticut,3,Per capita personal income (dollars) 2,94769.0,2024,Q2
5796,10000,Delaware,1,"Personal income (millions of dollars, seasonally adjusted)",71230.9,2024,Q2
5797,10000,Delaware,2,"Population (midperiod, persons) 1",1048266.0,2024,Q2
5798,10000,Delaware,3,Per capita personal income (dollars) 2,67951.0,2024,Q2
5799,11000,District of Columbia,1,"Personal income (millions of dollars, seasonally adjusted)",77766.2,2024,Q2
5800,11000,District of Columbia,2,"Population (midperiod, persons) 1",690176.0,2024,Q2
5801,11000,District of Columbia,3,Per capita personal income (dollars) 2,112676.0,2024,Q2
5802,12000,Florida,1,"Personal income (millions of dollars, seasonally adjusted)",1695910.9,2024,Q2
5803,12000,Florida,2,"Population (midperiod, persons) 1",23223475.0,2024,Q2
5804,12000,Florida,3,Per capita personal income (dollars) 2,73026.0,2024,Q2
5805,13000,Georgia,1,"Personal income (millions of dollars, seasonally adjusted)",700571.8,2024,Q2
5806,13000,Georgia,2,"Population (midperiod, persons) 1",11186274.0,2024,Q2
5807,13000,Georgia,3,Per capita personal income (dollars) 2,62628.0,2024,Q2
5808,15000,Hawaii *,1,"Personal income (millions of dollars, seasonally adjusted)",102431.6,2024,Q2
5809,15000,Hawaii *,2,"Population (midperiod, persons) 1",1434939.0,2024,Q2
5810,15000,Hawaii *,3,Per capita personal income (dollars) 2,71384.0,2024,Q2
5811,16000,Idaho,1,"Personal income (millions of dollars, seasonally adjusted)",123994.1,2024,Q2
5812,16000,Idaho,2,"Population (midperiod, persons) 1",1996972.0,2024,Q2
5813,16000,Idaho,3,Per capita personal income (dollars) 2,62091.0,2024,Q2
5814,17000,Illinois,1,"Personal income (millions of dollars, seasonally adjusted)",943927.3,2024,Q2
5815,17000,Illinois,2,"Population (midperiod, persons) 1",12693816.0,2024,Q2
5816,17000,Illinois,3,Per capita personal income (dollars) 2,74361.0,2024,Q2
5817,18000,Indiana,1,"Personal income (millions of dollars, seasonally adjusted)",443825.0,2024,Q2
5818,18000,Indiana,2,"Population (midperiod, persons) 1",6927669.0,2024,Q2
5819,18000,Indiana,3,Per capita personal income (dollars) 2,64066.0,2024,Q2
5820,19000,Iowa,1,"Personal income (millions of dollars, seasonally adjusted)",210380.6,2024,Q2
5821,19000,Iowa,2,"Population (midperiod, persons) 1",3228281.0,2024,Q2
5822,19000,Iowa,3,Per capita personal income (dollars) 2,65168.0,2024,Q2
5823,20000,Kansas,1,"Personal income (millions of dollars, seasonally adjusted)",195355.6,2024,Q2
5824,20000,Kansas,2,"Population (midperiod, persons) 1",2963171.0,2024,Q2
5825,20000,Kansas,3,Per capita personal income (dollars) 2,65928.0,2024,Q2
5826,21000,Kentucky,1,"Personal income (millions of dollars, seasonally adjusted)",266382.7,2024,Q2
5827,21000,Kentucky,2,"Population (midperiod, persons) 1",4579490.0,2024,Q2
5828,21000,Kentucky,3,Per capita personal income (dollars) 2,58169.0,2024,Q2
5829,22000,Louisiana,1,"Personal income (millions of dollars, seasonally adjusted)",284326.5,2024,Q2
5830,22000,Louisiana,2,"Population (midperiod, persons) 1",4612724.0,2024,Q2
5831,22000,Louisiana,3,Per capita personal income (dollars) 2,61640.0,2024,Q2
5832,23000,Maine,1,"Personal income (millions of dollars, seasonally adjusted)",96181.7,2024,Q2
5833,23000,Maine,2,"Population (midperiod, persons) 1",1407527.0,2024,Q2
5834,23000,Maine,3,Per capita personal income (dollars) 2,68334.0,2024,Q2
5835,24000,Maryland,1,"Personal income (millions of dollars, seasonally adjusted)",493833.0,2024,Q2
5836,24000,Maryland,2,"Population (midperiod, persons) 1",6240106.0,2024,Q2
5837,24000,Maryland,3,Per capita personal income (dollars) 2,79139.0,2024,Q2
5838,25000,Massachusetts,1,"Personal income (millions of dollars, seasonally adjusted)",666974.6,2024,Q2
5839,25000,Massachusetts,2,"Population (midperiod, persons) 1",7129990.0,2024,Q2
5840,25000,Massachusetts,3,Per capita personal income (dollars) 2,93545.0,2024,Q2
5841,26000,Michigan,1,"Personal income (millions of dollars, seasonally adjusted)",645435.0,2024,Q2
5842,26000,Michigan,2,"Population (midperiod, persons) 1",10094760.0,2024,Q2
5843,26000,Michigan,3,Per capita personal income (dollars) 2,63938.0,2024,Q2
5844,27000,Minnesota,1,"Personal income (millions of dollars, seasonally adjusted)",435369.1,2024,Q2
5845,27000,Minnesota,2,"Population (midperiod, persons) 1",5791489.0,2024,Q2
5846,27000,Minnesota,3,Per capita personal income (dollars) 2,75174.0,2024,Q2
5847,28000,Mississippi,1,"Personal income (millions of dollars, seasonally adjusted)",152734.0,2024,Q2
5848,28000,Mississippi,2,"Population (midperiod, persons) 1",2949108.0,2024,Q2
5849,28000,Mississippi,3,Per capita personal income (dollars) 2,51790.0,2024,Q2
5850,29000,Missouri,1,"Personal income (millions of dollars, seasonally adjusted)",403993.5,2024,Q2
5851,29000,Missouri,2,"Population (midperiod, persons) 1",6238504.0,2024,Q2
5852,29000,Missouri,3,Per capita personal income (dollars) 2,64758.0,2024,Q2
5853,30000,Montana,1,"Personal income (millions of dollars, seasonally adjusted)",78333.6,2024,Q2
5854,30000,Montana,2,"Population (midperiod, persons) 1",1136628.0,2024,Q2
5855,30000,Montana,3,Per capita personal income (dollars) 2,68918.0,2024,Q2
5856,31000,Nebraska,1,"Personal income (millions of dollars, seasonally adjusted)",145628.6,2024,Q2
5857,31000,Nebraska,2,"Population (midperiod, persons) 1",2003304.0,2024,Q2
5858,31000,Nebraska,3,Per capita personal income (dollars) 2,72694.0,2024,Q2
5859,32000,Nevada,1,"Personal income (millions of dollars, seasonally adjusted)",226819.4,2024,Q2
5860,32000,Nevada,2,"Population (midperiod, persons) 1",3248184.0,2024,Q2
5861,32000,Nevada,3,Per capita personal income (dollars) 2,69830.0,2024,Q2
5862,33000,New Hampshire,1,"Personal income (millions of dollars, seasonally adjusted)",116835.3,2024,Q2
5863,33000,New Hampshire,2,"Population (midperiod, persons) 1",1407531.0,2024,Q2
5864,33000,New Hampshire,3,Per capita personal income (dollars) 2,83007.0,2024,Q2
5865,34000,New Jersey,1,"Personal income (millions of dollars, seasonally adjusted)",804263.1,2024,Q2
5866,34000,New Jersey,2,"Population (midperiod, persons) 1",9492169.0,2024,Q2
5867,34000,New Jersey,3,Per capita personal income (dollars) 2,84729.0,2024,Q2
5868,35000,New Mexico,1,"Personal income (millions of dollars, seasonally adjusted)",123664.5,2024,Q2
5869,35000,New Mexico,2,"Population (midperiod, persons) 1",2125861.0,2024,Q2
5870,35000,New Mexico,3,Per capita personal income (dollars) 2,58172.0,2024,Q2
5871,36000,New York,1,"Personal income (millions of dollars, seasonally adjusted)",1694635.3,2024,Q2
5872,36000,New York,2,"Population (midperiod, persons) 1",19973852.0,2024,Q2
5873,36000,New York,3,Per capita personal income (dollars) 2,84843.0,2024,Q2
5874,37000,North Carolina,1,"Personal income (millions of dollars, seasonally adjusted)",719396.4,2024,Q2
5875,37000,North Carolina,2,"Population (midperiod, persons) 1",11029089.0,2024,Q2
5876,37000,North Carolina,3,Per capita personal income (dollars) 2,65227.0,2024,Q2
5877,38000,North Dakota,1,"Personal income (millions of dollars, seasonally adjusted)",57072.1,2024,Q2
5878,38000,North Dakota,2,"Population (midperiod, persons) 1",792548.0,2024,Q2
5879,38000,North Dakota,3,Per capita personal income (dollars) 2,72011.0,2024,Q2
5880,39000,Ohio,1,"Personal income (millions of dollars, seasonally adjusted)",764795.4,2024,Q2
5881,39000,Ohio,2,"Population (midperiod, persons) 1",11853492.0,2024,Q2
5882,39000,Ohio,3,Per capita personal income (dollars) 2,64521.0,2024,Q2
5883,40000,Oklahoma,1,"Personal income (millions of dollars, seasonally adjusted)",260045.3,2024,Q2
5884,40000,Oklahoma,2,"Population (midperiod, persons) 1",4093241.0,2024,Q2
5885,40000,Oklahoma,3,Per capita personal income (dollars) 2,63530.0,2024,Q2
5886,41000,Oregon,1,"Personal income (millions of dollars, seasonally adjusted)",301401.7,2024,Q2
5887,41000,Oregon,2,"Population (midperiod, persons) 1",4263284.0,2024,Q2
5888,41000,Oregon,3,Per capita personal income (dollars) 2,70697.0,2024,Q2
5889,42000,Pennsylvania,1,"Personal income (millions of dollars, seasonally adjusted)",919776.7,2024,Q2
5890,42000,Pennsylvania,2,"Population (midperiod, persons) 1",13040620.0,2024,Q2
5891,42000,Pennsylvania,3,Per capita personal income (dollars) 2,70532.0,2024,Q2
5892,44000,Rhode Island,1,"Personal income (millions of dollars, seasonally adjusted)",78227.5,2024,Q2
5893,44000,Rhode Island,2,"Population (midperiod, persons) 1",1109193.0,2024,Q2
5894,44000,Rhode Island,3,Per capita personal income (dollars) 2,70526.0,2024,Q2
5895,45000,South Carolina,1,"Personal income (millions of dollars, seasonally adjusted)",331338.4,2024,Q2
5896,45000,South Carolina,2,"Population (midperiod, persons) 1",5477682.0,2024,Q2
5897,45000,South Carolina,3,Per capita personal income (dollars) 2,60489.0,2024,Q2
5898,46000,South Dakota,1,"Personal income (millions of dollars, seasonally adjusted)",69815.0,2024,Q2
5899,46000,South Dakota,2,"Population (midperiod, persons) 1",925889.0,2024,Q2
5900,46000,South Dakota,3,Per capita personal income (dollars) 2,75403.0,2024,Q2
5901,47000,Tennessee,1,"Personal income (millions of dollars, seasonally adjusted)",479929.8,2024,Q2
5902,47000,Tennessee,2,"Population (midperiod, persons) 1",7238649.0,2024,Q2
5903,47000,Tennessee,3,Per capita personal income (dollars) 2,66301.0,2024,Q2
5904,48000,Texas,1,"Personal income (millions of dollars, seasonally adjusted)",2175331.1,2024,Q2
5905,48000,Texas,2,"Population (midperiod, persons) 1",31243231.0,2024,Q2
5906,48000,Texas,3,Per capita personal income (dollars) 2,69626.0,2024,Q2
5907,49000,Utah,1,"Personal income (millions of dollars, seasonally adjusted)",235546.2,2024,Q2
5908,49000,Utah,2,"Population (midperiod, persons) 1",3496149.0,2024,Q2
