"REF_DATE","GEO","DGUID","Estimate","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-02","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24505","B","","","0"
"2023-03","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24621","B","","","0"
"2023-04","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24213","B","","","0"
"2023-05","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24766","B","","","0"
"2023-06","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25095","B","","","0"
"2023-07","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24902","B","","","0"
"2023-08","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24915","B","","","0"
"2023-09","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24987","B","","","0"
"2023-10","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24878","B","","","0"
"2023-11","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25065","B","","","0"
"2023-12","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25224","B","","","0"
"2024-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25130","B","","","0"
"2024-02","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25178","B","","","0"
"2024-03","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25396","B","","","0"
"2024-04","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25650","B","","","0"
"2024-05","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25670","B","","","0"
"2024-06","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25584","B","","","0"
"2024-07","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25728","B","","","0"
"2024-08","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25164","B","","","0"
"2024-09","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25238","B","","","0"
"2024-10","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25419","B","","","0"
"2024-11","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25304","B","","","0"
"2024-12","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25466","B","","","0"
"2025-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25173","B","","","0"
"2025-02","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25266","B","","","0"
"2025-03","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25094","B","","","0"
"2025-04","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25113","B","","","0"
"2025-05","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25385","B","","","0"
"2025-06","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25383","B","","","0"
"2025-07","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25384","B","","","0"
"2025-08","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25574","B","","","0"
"2025-09","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25644","B","","","0"
"2025-10","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25509","B","","","0"
"2025-11","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25403","B","","","0"
"2025-12","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25051","B","","","0"
"2026-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","25356","B","","","0"
"2015-01","Northwest Territories","2021A000261","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311097","14.1.1","26694","A","","","0"
"2015-02","Northwest Territories","2021A000261","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311097","14.1.1","27143","A","","","0"
"2015-03","Northwest Territories","2021A000261","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311097","14.1.1","27242","A","","","0"
"2015-04","Northwest Territories","2021A000261","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311097","14.1.1","27271","A","","","0"
"2015-05","Northwest Territories","2021A000261","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311097","14.1.1","27183","A","","","0"
"2015-06","Northwest Territories","2021A000261","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311097","14.1.1","27485","A","","","0"
"2015-07","Northwest Territories","2021A000261","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311097","14.1.1","27698","A","","","0"
"2015-08","Northwest Territories","2021A000261","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311097","14.1.1","27473","A","","","0"
"2015-09","Northwest Territories","2021A000261","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311097","14.1.1","27492","A","","","0"
"2015-10","Northwest Territories","2021A000261","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311097","14.1.1","27388","A","","","0"
"2015-11","Northwest Territories","2021A000261","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311097","14.1.1","27352","A","","","0"
