"REF_DATE","GEO","DGUID","Estimate","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-07","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1537.92","A","","","2"
"2016-08","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1530.88","A","","","2"
"2016-09","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1478.00","A","","","2"
"2016-10","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1506.09","A","","","2"
"2016-11","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1503.67","A","","","2"
"2016-12","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1540.67","A","","","2"
"2017-01","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1468.02","A","","","2"
"2017-02","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1508.96","A","","","2"
"2017-03","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1516.84","A","","","2"
"2017-04","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1501.40","A","","","2"
"2017-05","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1498.61","A","","","2"
"2017-06","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1538.48","A","","","2"
"2017-07","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1534.05","A","","","2"
"2017-08","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1552.68","A","","","2"
"2017-09","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1527.29","A","","","2"
"2017-10","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1533.44","A","","","2"
"2017-11","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1521.34","A","","","2"
"2017-12","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1542.16","A","","","2"
"2018-01","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1509.85","A","","","2"
"2018-02","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1586.27","A","","","2"
"2018-03","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1524.39","A","","","2"
"2018-04","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1570.76","A","","","2"
"2018-05","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1512.07","A","","","2"
"2018-06","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1523.13","A","","","2"
"2018-07","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1517.76","A","","","2"
"2018-08","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1518.69","A","","","2"
"2018-09","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1480.15","A","","","2"
"2018-10","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1480.36","A","","","2"
"2018-11","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1487.26","A","","","2"
"2018-12","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1519.50","A","","","2"
"2019-01","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1510.55","A","","","2"
"2019-02","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1507.49","A","","","2"
"2019-03","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1528.48","A","","","2"
"2019-04","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1528.35","A","","","2"
"2019-05","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1550.87","A","","","2"
"2019-06","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1554.09","A","","","2"
"2019-07","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1547.48","A","","","2"
"2019-08","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1569.66","A","","","2"
"2019-09","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1573.51","B","","","2"
"2019-10","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1590.35","A","","","2"
"2019-11","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1573.39","B","","","2"
"2019-12","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1588.52","A","","","2"
"2020-01","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1576.65","A","","","2"
"2020-02","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1579.30","B","","","2"
"2020-03","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1559.54","B","","","2"
"2020-04","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1585.54","B","","","2"
"2020-05","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1614.71","B","","","2"
"2020-06","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1577.34","B","","","2"
"2020-07","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1592.25","B","","","2"
"2020-08","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1578.71","A","","","2"
"2020-09","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1561.64","A","","","2"
"2020-10","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1544.89","A","","","2"
"2020-11","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1555.91","A","","","2"
"2020-12","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1575.96","A","","","2"
"2021-01","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1602.61","A","","","2"
"2021-02","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1622.44","A","","","2"
"2021-03","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1569.71","A","","","2"
"2021-04","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1585.07","A","","","2"
"2021-05","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1570.67","B","","","2"
"2021-06","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1605.51","B","","","2"
"2021-07","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1621.97","A","","","2"
"2021-08","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1634.34","A","","","2"
"2021-09","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1630.44","A","","","2"
"2021-10","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1635.81","A","","","2"
"2021-11","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1631.78","A","","","2"
"2021-12","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1661.08","A","","","2"
"2022-01","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1687.78","A","","","2"
"2022-02","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1725.83","A","","","2"
"2022-03","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1704.55","B","","","2"
"2022-04","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1685.88","B","","","2"
"2022-05","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1679.25","A","","","2"
"2022-06","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1610.58","B","","","2"
"2022-07","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1657.58","B","","","2"
"2022-08","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1701.69","A","","","2"
"2022-09","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1695.28","A","","","2"
"2022-10","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1676.27","B","","","2"
"2022-11","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1662.87","B","","","2"
"2022-12","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1665.33","B","","","2"
"2023-01","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1661.45","A","","","2"
"2023-02","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1673.35","B","","","2"
"2023-03","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1664.61","A","","","2"
"2023-04","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1701.36","B","","","2"
"2023-05","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1701.80","B","","","2"
"2023-06","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1705.23","A","","","2"
"2023-07","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1731.07","B","","","2"
"2023-08","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1727.06","A","","","2"
"2023-09","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1730.17","A","","","2"
"2023-10","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1712.11","B","","","2"
"2023-11","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1729.04","B","","","2"
"2023-12","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1742.49","B","","","2"
"2024-01","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1761.48","A","","","2"
"2024-02","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1750.80","B","","","2"
"2024-03","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1767.59","A","","","2"
"2024-04","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1764.75","A","","","2"
"2024-05","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1779.30","B","","","2"
"2024-06","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1780.72","B","","","2"
"2024-07","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1817.14","A","","","2"
"2024-08","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1817.27","B","","","2"
"2024-09","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1795.78","A","","","2"
"2024-10","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1795.49","A","","","2"
"2024-11","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1779.18","B","","","2"
"2024-12","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1807.28","B","","","2"
"2025-01","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1807.30","B","","","2"
"2025-02","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1777.21","B","","","2"
"2025-03","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1786.84","B","","","2"
"2025-04","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1804.39","B","","","2"
"2025-05","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1795.24","B","","","2"
"2025-06","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1792.68","B","","","2"
"2025-07","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1790.26","B","","","2"
"2025-08","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1832.10","B","","","2"
"2025-09","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1840.24","B","","","2"
"2025-10","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1773.61","B","","","2"
"2025-11","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1812.78","B","","","2"
"2025-12","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1808.61","B","","","2"
"2026-01","Alberta","2021A000248","Average weekly earnings including overtime for salaried employees","Dollars","81","units","0","v54532247","10.12","1832.95","B","","","2"
"2015-01","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.34","A","","","2"
"2015-02","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.20","A","","","2"
"2015-03","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.88","A","","","2"
"2015-04","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.14","A","","","2"
"2015-05","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.78","A","","","2"
"2015-06","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.39","A","","","2"
"2015-07","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.12","A","","","2"
"2015-08","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.66","A","","","2"
"2015-09","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.45","A","","","2"
"2015-10","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.49","A","","","2"
"2015-11","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.59","A","","","2"
"2015-12","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.67","A","","","2"
"2016-01","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.39","A","","","2"
"2016-02","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.60","A","","","2"
"2016-03","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.80","A","","","2"
"2016-04","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.61","A","","","2"
"2016-05","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.16","A","","","2"
"2016-06","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.25","A","","","2"
"2016-07","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.84","A","","","2"
"2016-08","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.69","A","","","2"
"2016-09","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.47","A","","","2"
"2016-10","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.35","A","","","2"
"2016-11","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.38","A","","","2"
"2016-12","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.22","A","","","2"
"2017-01","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.45","A","","","2"
"2017-02","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.37","A","","","2"
"2017-03","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.20","A","","","2"
"2017-04","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.91","A","","","2"
"2017-05","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.71","A","","","2"
"2017-06","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.78","A","","","2"
"2017-07","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.57","A","","","2"
"2017-08","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.50","A","","","2"
"2017-09","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.07","A","","","2"
"2017-10","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.11","A","","","2"
"2017-11","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.02","A","","","2"
"2017-12","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.87","A","","","2"
"2018-01","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.32","A","","","2"
"2018-02","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.52","A","","","2"
"2018-03","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.72","A","","","2"
"2018-04","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","26.77","A","","","2"
"2018-05","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.31","A","","","2"
"2018-06","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.46","A","","","2"
"2018-07","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.78","A","","","2"
"2018-08","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.28","A","","","2"
"2018-09","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.29","A","","","2"
"2018-10","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.02","A","","","2"
"2018-11","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.14","A","","","2"
"2018-12","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.10","A","","","2"
"2019-01","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.54","A","","","2"
"2019-02","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.17","A","","","2"
"2019-03","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.86","A","","","2"
"2019-04","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.54","A","","","2"
"2019-05","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.83","A","","","2"
"2019-06","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.84","A","","","2"
"2019-07","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.79","A","","","2"
"2019-08","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.78","A","","","2"
"2019-09","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.28","A","","","2"
"2019-10","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.86","A","","","2"
"2019-11","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","27.76","A","","","2"
"2019-12","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.26","A","","","2"
"2020-01","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.27","A","","","2"
"2020-02","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.25","B","","","2"
"2020-03","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.59","B","","","2"
"2020-04","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.82","B","","","2"
"2020-05","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.28","B","","","2"
"2020-06","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.68","B","","","2"
"2020-07","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.51","A","","","2"
"2020-08","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","29.30","A","","","2"
"2020-09","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.72","A","","","2"
"2020-10","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.79","B","","","2"
"2020-11","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.84","A","","","2"
"2020-12","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.69","A","","","2"
"2021-01","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","29.28","A","","","2"
"2021-02","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","29.61","A","","","2"
"2021-03","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.75","B","","","2"
"2021-04","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","29.26","A","","","2"
"2021-05","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","29.27","B","","","2"
"2021-06","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.81","A","","","2"
"2021-07","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.99","A","","","2"
"2021-08","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","29.06","B","","","2"
"2021-09","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.87","A","","","2"
"2021-10","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.80","A","","","2"
"2021-11","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.85","B","","","2"
"2021-12","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","29.06","A","","","2"
"2022-01","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.77","A","","","2"
"2022-02","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.55","A","","","2"
"2022-03","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","29.36","A","","","2"
"2022-04","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","28.75","A","","","2"
"2022-05","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","29.36","A","","","2"
"2022-06","Alberta","2021A000248","Average hourly earnings including overtime for hourly employees","Dollars","81","units","0","v54027407","10.8","31.38","B","","","2"
